Seed,ID,Energy,Angle(deg),Impact(km),Ground(km),Triggered,Angle(deg),Impact(km),Ground(km),Cherenkov,Angle(deg),Impact(km),Ground(km)
1,234,1.25362e+20,79.118327,58.785531,59.941892,1,59.015389,36.194235,42.466018,1,78.898841,58.792763,59.995421
1,235,1.93014e+20,89.674168,52.791276,52.795920,1,66.423547,32.679071,35.832130,1,97.181962,59.059015,59.476986
1,236,1.19192e+20,79.172786,40.873167,41.692984,1,73.818778,36.141594,37.751421,0,0,0,0
1,237,6.35413e+19,107.240123,45.704229,47.730969,1,77.650604,28.067459,28.823280,1,169.315854,65.529080,351.322408
1,238,2.38822e+20,93.380027,57.170182,57.244792,1,66.887910,34.049587,37.217398,1,99.614024,62.451353,63.265717
1,239,2.00375e+20,115.240360,35.691469,39.185959,1,91.497429,26.553475,26.553703,1,120.721957,36.964270,42.655940
1,240,8.2941e+20,88.061923,13.906368,13.933663,1,88.133007,13.934170,13.960398,1,88.067994,13.939110,13.966318
1,241,1.11908e+20,67.213519,58.918334,64.148915,1,69.449778,61.848253,66.267655,0,0,0,0
1,242,5.25642e+19,85.889848,41.921350,42.060180,1,45.911173,14.009846,19.897827,0,0,0,0
1,243,5.94978e+19,83.893580,28.304165,28.515121,1,73.242157,22.522173,23.654703,1,84.063427,27.958209,28.157047
1,244,5.07648e+19,56.090629,33.452040,40.586663,1,58.547977,35.573062,41.953589,0,0,0,0
1,245,5.03013e+20,74.229919,52.996834,55.196663,1,69.162716,47.293090,50.773483,1,82.879416,62.754929,63.299629
1,246,2.54182e+20,134.935789,35.789028,50.157726,1,74.528737,16.161204,16.884721,1,133.045044,34.549212,46.901529
1,247,3.64686e+20,87.298545,59.207893,59.294024,1,64.411313,36.201421,40.332126,1,91.113352,63.038125,63.043515
1,248,7.59537e+19,72.511532,45.743658,48.088476,1,63.038515,36.378068,41.019944,1,74.699725,48.219264,50.102404
1,249,6.03883e+18,3.775369,17.928135,278.821184,1,141.754343,3.280378,4.770934,0,0,0,0
1,250,8.33741e+20,89.942111,40.649180,40.651573,1,88.939330,40.015947,40.032209,1,93.451133,42.913133,42.968836
1,251,9.5362e+19,81.546550,41.230242,41.746647,1,80.741914,40.652606,41.258668,1,94.423467,51.088477,51.210776
1,252,1.4849e+19,95.442258,17.250133,17.293949,1,92.362492,16.448861,16.451028,1,96.864637,17.490368,17.571961
1,253,6.89389e+19,93.587918,50.268273,50.343333,1,55.480624,20.908051,25.656210,0,0,0,0
1,254,1.02974e+19,92.017984,18.815039,18.816257,1,89.170581,17.987135,18.001091,1,92.283198,18.836263,18.838691
1,255,3.76915e+20,110.346073,50.531312,53.717880,1,83.721888,34.464543,34.728480,1,119.118875,54.567363,62.196821
1,256,5.73534e+20,145.191480,12.224596,20.611151,1,118.884414,10.370001,11.547867,1,144.990871,11.631602,19.482625
1,257,1.97251e+18,89.694583,9.874286,9.884658,1,87.619197,9.534929,9.568167,1,164.132963,17.030530,60.884088
1,258,9.07862e+18,84.073191,15.248842,15.378771,1,80.915143,14.295951,14.548800,1,84.967172,15.404835,15.505923
1,259,2.72098e+19,88.245636,27.598470,27.626562,1,85.949086,26.415460,26.512969,1,90.344646,28.360425,28.361353
1,260,1.64111e+20,83.579492,37.197664,37.490238,1,72.328242,29.543694,31.164776,1,82.643095,36.299058,36.666024
1,261,7.66089e+20,63.681896,50.360250,56.398295,1,38.566668,19.554354,31.905046,0,0,0,0
1,262,1.05102e+20,63.964396,29.396984,32.921651,1,55.658732,23.017505,28.161886,1,61.709543,27.532363,31.492067
1,263,4.62684e+19,114.838183,34.604993,37.923819,1,81.756820,22.132221,22.433754,0,0,0,0
1,264,4.52645e+19,82.751054,29.516711,30.111972,1,25.448466,16.987141,44.082536,0,0,0,0
1,265,5.40686e+18,70.638655,14.297427,15.334669,1,79.168435,16.820353,17.225819,0,0,0,0
1,266,8.39933e+19,113.661282,43.918927,47.753817,1,62.976712,18.699440,21.225828,0,0,0,0
1,267,1.9418e+20,79.911882,17.445046,17.813513,1,76.382813,16.290398,16.887970,1,79.285718,17.298997,17.705906
1,268,1.34309e+20,98.786668,14.773893,14.890290,1,67.395939,7.926638,8.785314,0,0,0,0
1,269,6.5137e+20,71.533923,45.261336,47.859994,1,73.159316,46.932319,49.163810,1,75.182750,49.079334,50.880059
1,270,5.04386e+20,89.727260,55.027664,55.031700,1,73.366625,40.071971,41.944759,1,95.414678,59.721650,59.952358
1,271,9.53117e+19,70.257571,35.638458,38.046613,1,69.716940,35.171246,37.684064,1,67.424628,33.631484,36.633198
1,272,7.11391e+19,90.041211,28.007991,28.010647,1,88.246787,27.214789,27.242984,1,92.495150,29.047579,29.060291
1,273,1.66125e+20,124.207191,40.213800,48.352060,1,105.880767,33.377648,34.589322,1,126.915344,40.893219,50.844478
1,274,1.38824e+20,93.642710,57.109558,57.201012,1,66.062049,32.740246,36.001956,1,174.018553,102.132316,976.262885
1,275,2.69184e+20,102.613462,50.027027,51.172672,1,88.579823,40.698905,40.723879,1,114.809556,57.440972,63.090037
1,276,7.67123e+20,89.279316,59.935520,59.951249,1,85.584360,56.365180,56.584026,1,92.379348,62.601624,62.633032
1,277,3.49076e+19,38.244770,26.683406,43.658759,1,37.963749,26.291391,43.297272,0,0,0,0
1,278,5.68255e+20,91.905377,42.702826,42.715013,1,86.356447,38.816014,38.922165,1,90.505973,41.553188,41.553202
1,279,2.32605e+20,90.531633,51.902009,51.902073,1,77.912440,41.288947,42.312696,1,89.590791,51.119107,51.124833
1,280,5.98394e+20,107.894431,48.647231,50.992601,1,83.859587,33.451077,33.689517,0,0,0,0
1,281,4.83212e+19,60.517994,17.846076,20.755268,1,56.219755,15.562490,19.023416,1,59.109703,17.139371,20.240920
1,282,9.62364e+19,44.003001,40.426958,58.719667,1,47.264576,45.179166,61.979522,0,0,0,0
1,283,5.66374e+20,89.338802,55.021686,55.031424,1,71.898531,38.959590,41.120955,1,94.536298,59.339580,59.495643
1,284,9.00164e+20,96.537557,54.703097,55.010451,1,90.582735,49.390262,49.390283,0,0,0,0
1,285,3.84333e+19,80.365508,45.064398,45.866869,1,76.548990,42.426635,43.840975,0,0,0,0
1,286,2.34593e+19,140.194374,28.433118,43.828132,1,106.813732,21.812290,22.643568,0,0,0,0
1,287,1.56829e+20,79.320953,38.031692,38.815951,1,77.947787,37.087662,38.051892,1,72.387546,33.502421,35.339046
1,288,1.74769e+20,79.934513,39.380458,40.070058,1,65.879751,28.391438,31.291493,1,80.496818,39.283856,39.900364
1,289,9.99625e+18,116.613230,22.017879,24.357487,1,86.615509,15.011854,15.080261,0,0,0,0
1,290,8.05404e+18,139.018045,21.220867,31.860901,1,98.012529,14.756362,14.847069,0,0,0,0
1,291,3.28982e+20,99.650510,36.084093,36.535602,1,91.164565,31.937638,31.938579,1,100.580287,36.441552,36.998574
1,292,5.87207e+19,90.032788,47.792740,47.794192,1,63.348782,26.810281,30.200797,1,89.821017,47.017011,47.020192
1,293,8.2385e+19,88.827035,38.834332,38.852727,1,72.329223,28.229347,29.757453,1,83.928588,35.572980,35.818443
1,294,2.16783e+18,94.712620,10.528295,10.538570,1,95.957751,10.492384,10.515149,0,0,0,0
1,295,8.25279e+20,67.604505,36.322866,39.459763,1,49.737140,20.824781,27.645204,0,0,0,0
1,296,6.47363e+20,95.136470,58.436373,58.637260,1,74.724868,40.330226,41.918790,1,112.349994,72.719223,78.461646
1,297,2.40635e+19,98.372462,33.091492,33.306778,1,83.117400,29.229173,29.593730,0,0,0,0
1,298,1.03426e+20,92.398816,19.611807,19.616272,1,93.635882,19.918486,19.937138,1,93.751379,19.929628,19.950083
1,299,6.65634e+19,163.403863,35.262540,122.090165,1,46.293099,6.250257,9.045283,0,0,0,0
1,300,1.73043e+20,94.446393,57.832378,57.977206,1,63.570587,30.783032,34.577246,1,113.549272,74.026725,80.578472
1,301,3.02211e+20,89.138048,59.891614,59.906484,1,59.252827,31.098340,36.445122,1,92.341728,63.021003,63.057444
1,302,6.74885e+18,45.236016,9.834287,14.256392,1,82.249697,25.384379,25.676424,1,173.933897,51.762342,486.029252
1,303,1.87418e+19,123.551263,24.221414,28.791378,1,94.141138,17.231509,17.251581,0,0,0,0
1,304,4.72169e+20,103.633359,38.039151,39.046790,1,92.900158,32.376629,32.400313,1,170.981886,56.622481,358.708573
1,305,9.74463e+18,104.639368,24.230076,24.940542,1,103.093524,23.793696,24.337955,1,107.642637,25.006334,26.114850
1,306,4.04065e+20,129.127303,58.005686,74.449483,1,56.594884,17.129506,20.787217,1,133.882611,59.630955,82.349203
1,307,7.15084e+20,51.309292,59.029413,75.949589,1,39.261906,36.748328,58.558769,1,146.062497,255.203453,456.521607
1,308,6.32361e+20,152.760308,14.246507,30.324627,1,147.239681,13.908632,25.064003,1,151.651090,13.757037,28.208685
1,309,1.07356e+20,99.223895,59.141325,59.850400,1,67.498136,32.276864,35.110301,1,132.069477,82.643030,110.956606
1,310,1.04464e+19,141.888381,13.030950,20.575124,1,122.012375,11.493040,13.295069,0,0,0,0
1,311,5.2547e+20,61.899009,10.796596,12.468357,1,58.982020,9.791888,11.683357,1,59.926964,10.270509,12.116246
1,312,3.8119e+19,117.404665,23.328345,26.072024,1,117.120187,23.270745,25.942703,1,117.461280,23.162653,25.898290
1,313,1.1421e+20,90.820876,38.526644,38.526944,1,77.916696,30.512775,31.292322,1,96.041170,41.427405,41.618341
1,314,3.68521e+19,89.534955,26.188340,26.196024,1,65.311905,15.577124,17.342917,1,88.065476,25.130033,25.162115
1,315,2.42236e+18,148.388666,9.130466,15.697231,1,163.681773,0.054025,3.617255,0,0,0,0
1,316,1.77572e+20,46.523762,26.632254,37.439640,1,44.646718,24.791804,36.051050,0,0,0,0
1,317,3.22583e+20,61.977670,57.363230,65.198473,1,50.915964,40.724726,52.796287,1,71.759488,72.972301,76.967828
1,318,5.0091e+20,138.172241,39.110232,58.172951,1,78.927189,19.344924,19.799433,1,141.328592,39.452476,62.610265
1,319,7.28236e+19,83.681430,45.412380,45.752004,1,82.925887,44.872837,45.286205,1,88.179851,49.024262,49.068805
1,320,7.99703e+19,96.388154,27.849445,27.981370,1,95.417471,27.495289,27.583498,1,98.810023,28.738309,29.021968
1,321,5.89069e+20,91.270456,14.189170,14.189485,1,88.030219,13.352422,13.380641,1,90.190740,13.828794,13.833559
1,322,8.86784e+20,101.971847,30.794827,31.371191,1,104.980660,31.944455,32.930230,0,0,0,0
1,323,2.46584e+20,89.136044,29.682714,29.696559,1,94.502670,32.084613,32.151135,0,0,0,0
1,324,6.50478e+19,121.387491,36.142573,42.095382,1,101.880350,28.898276,29.449198,1,120.287325,35.214442,40.548468
1,325,9.50366e+19,49.637768,28.841472,38.632943,1,47.411725,27.572171,38.296613,0,0,0,0
1,326,5.53484e+20,58.350344,21.240904,25.203100,1,57.798851,20.845919,24.891808,1,60.473422,22.606552,26.211645
1,327,3.1171e+20,140.581179,45.896443,71.783630,1,57.631213,12.587302,15.167183,0,0,0,0
1,328,6.70355e+19,65.176362,34.604569,38.442298,1,62.783203,32.503247,36.895750,0,0,0,0
1,329,2.32006e+19,90.012356,10.479700,10.487245,1,89.890837,10.474253,10.482668,1,91.006616,10.653475,10.655601
1,330,5.14602e+20,132.866696,34.872166,47.125773,1,109.870412,28.562351,30.197438,1,133.060159,34.540698,46.819585
1,331,8.09994e+19,53.950607,59.585775,74.190386,1,56.518171,63.953048,77.124767,0,0,0,0
1,332,2.16179e+20,77.470385,36.485034,37.466580,1,77.302747,36.381331,37.385995,1,76.532504,35.923185,37.037295
1,333,1.03307e+20,115.038105,42.548758,46.740133,1,95.149207,33.484374,33.580229,1,119.066310,43.984064,50.057177
1,334,5.01009e+19,79.373902,48.799550,49.727689,1,55.275760,26.635342,32.686720,1,93.310479,62.840762,62.923926
1,335,7.68835e+19,125.978241,42.423734,52.108926,1,74.691152,20.623588,21.506056,1,123.725868,40.835812,48.809924
1,336,2.29068e+20,28.865141,12.904284,27.461295,1,28.716841,12.752675,27.276438,0,0,0,0
1,337,9.34613e+19,94.349539,49.670737,49.785387,1,70.727914,31.788065,33.817388,1,94.919447,50.031628,50.183778
1,338,2.42204e+19,89.332851,20.246189,20.259356,1,87.453326,19.667946,19.715553,1,88.237022,19.930182,19.960940
1,339,2.03445e+20,96.053825,45.893856,46.098145,1,89.697228,41.639382,41.646099,1,103.030824,49.932373,51.132721
1,340,2.11456e+19,74.433976,34.466764,35.893086,1,71.202702,31.980394,33.921120,1,84.781021,42.035470,42.249013
1,341,6.18595e+18,50.600272,14.323199,18.882004,1,51.551876,14.741399,19.157493,0,0,0,0
1,342,3.35915e+20,39.994497,46.934834,74.046098,1,34.978687,38.331607,68.055264,0,0,0,0
1,343,3.54738e+20,94.688274,34.386526,34.471232,1,93.246412,33.695230,33.728915,1,99.300699,36.629865,37.053934
1,344,1.03357e+20,79.208465,44.834977,45.720154,1,71.786340,38.164214,40.310793,1,83.053498,48.001002,48.406346
1,345,9.8386e+19,150.886540,48.303174,98.540391,1,46.930922,9.144728,12.909214,0,0,0,0
1,346,6.80878e+19,91.309503,26.361674,26.362334,1,90.604218,26.110911,26.111289,1,90.530774,26.081142,26.081725
1,347,1.63965e+20,116.502804,40.383509,44.906947,1,109.719602,37.602922,39.789236,1,123.501747,42.716986,50.936217
1,348,2.11932e+20,109.420740,55.654509,58.856022,1,53.261190,15.593692,19.788363,0,0,0,0
1,349,4.64785e+20,121.375959,50.426459,58.737094,1,84.229448,31.604475,31.824182,0,0,0,0
1,350,5.18505e+20,53.344788,39.992684,50.195111,1,56.762824,44.033005,52.947673,0,0,0,0
1,351,9.12024e+20,150.345457,49.378365,99.004355,1,43.115846,7.838412,11.958435,1,151.096126,47.924395,98.336756
1,352,7.96618e+20,46.615447,54.314164,75.161389,1,42.659526,44.883211,66.722130,1,133.485485,262.093962,360.810964
1,353,3.35492e+20,78.306858,50.303903,51.460159,1,72.191823,44.022153,46.376660,1,90.041629,61.690936,61.692118
1,354,9.22656e+20,38.836438,27.298497,44.079066,1,38.963288,26.964337,43.424010,1,36.256655,24.191619,41.504435
1,355,7.88666e+20,89.541009,47.425141,47.431560,1,76.438618,36.601887,37.750324,0,0,0,0
1,356,5.48711e+20,88.571020,32.564627,32.587193,1,79.559260,27.182863,27.717117,0,0,0,0
1,357,7.50789e+20,99.159061,55.492027,56.128077,1,87.151252,46.330034,46.415795,1,104.747416,59.495188,61.388677
1,358,3.07917e+20,100.599669,53.743466,54.601493,1,78.099169,36.836161,37.733642,1,156.941050,83.449352,212.096455
1,359,2.08468e+20,158.288027,32.040744,85.596946,1,44.358497,5.522198,8.321309,0,0,0,0
1,360,5.56207e+20,95.521703,31.757200,31.861219,1,92.180842,30.241185,30.248310,1,96.684975,32.171300,32.337315
1,361,5.06059e+20,116.609576,31.345651,34.739081,1,117.199904,31.527375,35.118784,0,0,0,0
1,362,3.95097e+19,65.016507,5.326451,6.075863,1,65.558520,5.366906,6.090158,1,65.087033,5.486797,6.248335
1,363,2.08318e+20,114.963726,54.428262,59.851983,1,90.277684,38.545932,38.546526,0,0,0,0
1,364,4.86056e+19,62.793284,20.344990,23.085016,1,49.714441,13.343040,17.835007,0,0,0,0
1,365,4.53386e+20,105.893277,36.588492,37.924650,1,49.117374,11.435765,15.495540,0,0,0,0
1,366,5.34446e+20,86.187098,43.377821,43.502729,1,83.832914,41.436780,41.723391,1,83.306730,41.092301,41.423464
1,367,5.21508e+20,82.681088,5.214030,5.331204,1,86.401275,5.536108,5.589886,0,0,0,0
1,368,5.49864e+19,156.286528,42.953699,105.893439,1,47.301955,8.161249,11.482158,0,0,0,0
1,369,9.56132e+19,92.569079,54.846335,54.884820,1,62.829082,29.449191,33.312604,1,99.613068,60.931682,61.732142
1,370,9.80647e+20,86.257842,40.731651,40.846808,1,85.147828,39.840247,40.019499,1,88.377302,42.081942,42.112059
1,371,5.21214e+19,76.968066,56.220362,57.815787,1,55.802123,31.816475,38.783777,1,91.592223,72.109411,72.125912
1,372,6.60626e+20,70.305131,40.821886,43.517712,1,75.052698,45.030563,46.726686,1,64.851926,36.011237,39.990273
1,373,1.05418e+20,78.268569,34.684687,35.511026,1,75.786368,32.981628,34.128092,1,79.397671,35.480791,36.175066
1,374,3.22419e+19,91.929357,46.417804,46.431876,1,67.121329,28.295451,30.891702,1,97.426668,50.501649,50.875846
1,375,4.54729e+20,77.531836,59.474047,61.030751,1,81.928620,64.579828,65.303480,1,72.328101,53.545742,56.369487
1,376,2.60908e+19,96.747734,21.063880,21.164022,1,102.925361,22.746408,23.242544,0,0,0,0
1,377,7.50831e+20,121.964680,55.176625,64.728349,1,85.088861,34.456639,34.630105,1,119.852639,53.863727,61.819939
1,378,1.48374e+19,120.164413,21.196741,24.228107,1,116.349886,20.496727,22.628771,1,144.874420,24.188927,41.325897
1,379,4.06175e+19,90.174655,43.958124,43.958929,1,67.274539,27.581099,30.072730,1,86.921014,41.564387,41.647912
1,380,1.68646e+20,78.020276,32.951102,33.772922,1,98.175031,45.537860,45.949065,1,73.771632,29.899028,31.260039
1,381,1.27117e+20,66.853681,59.802833,65.210593,1,37.592512,21.805812,36.267243,1,96.334379,107.398735,108.014720
1,382,7.82599e+19,72.556535,21.403422,22.822000,1,47.009158,15.372271,22.126308,0,0,0,0
1,383,2.86909e+19,103.588365,38.689866,39.661872,1,77.789573,25.723458,26.455890,0,0,0,0
1,384,3.28529e+19,96.482301,44.039532,44.271634,1,82.596064,34.627807,34.983376,1,156.399184,70.925599,176.075437
1,385,1.39841e+20,89.377548,48.593756,48.602615,1,67.724184,31.335969,34.029393,1,92.671616,51.185417,51.224008
1,386,9.37462e+20,52.414287,51.084215,64.773590,1,49.954209,47.074518,61.830328,1,167.580428,225.240255,1045.476066
1,387,6.8477e+20,85.026480,30.521411,30.674228,1,84.091510,30.052015,30.256613,1,88.972747,32.590891,32.605771
1,388,6.16842e+19,149.401421,57.221312,111.461086,1,34.571522,6.938199,13.054211,0,0,0,0
1,389,9.04532e+19,73.496410,37.594889,39.348858,1,70.256335,34.955937,37.306529,1,79.636778,42.358800,43.147495
1,390,1.44441e+20,50.301286,31.359039,41.140599,1,48.003446,28.669864,38.991688,1,52.684304,33.713228,42.741435
1,391,1.57802e+20,125.470888,41.530895,49.869051,1,73.579142,27.247274,28.939315,0,0,0,0
1,392,1.79517e+20,89.874005,15.292021,15.298184,1,89.156567,15.136257,15.149091,1,91.087064,15.588543,15.588896
1,393,1.63429e+19,52.493053,27.319721,34.844366,1,49.961622,25.369454,33.578664,0,0,0,0
1,394,9.86607e+19,85.661749,34.413000,34.587397,1,67.759175,24.779313,27.127095,0,0,0,0
1,395,6.4431e+19,38.837862,23.603262,38.180811,1,43.031840,27.634307,40.963423,0,0,0,0
1,396,5.12257e+20,51.318725,41.200113,53.125924,1,51.417481,40.788359,52.524731,1,59.262158,51.815289,60.542761
1,397,6.47637e+19,83.395283,50.242882,50.626458,1,62.629940,31.327221,35.485544,1,80.576429,47.420370,48.137127
1,398,1.26718e+20,138.434978,24.841681,36.858470,1,135.352121,24.443873,34.260123,0,0,0,0
1,399,1.8881e+20,81.618485,19.986967,20.265655,1,81.052679,19.807119,20.118088,1,81.668179,20.088571,20.365394
1,400,1.23738e+20,70.182175,58.748625,62.592653,1,55.852914,40.270797,48.933076,1,83.958916,79.609571,80.097526
1,401,1.68773e+20,89.581340,56.339233,56.347432,1,52.463485,23.098158,29.552675,1,93.405807,59.099361,59.173997
1,402,1.31852e+20,139.224902,57.297028,87.242754,1,68.040039,21.573058,23.435042,1,149.822699,59.795852,118.228277
1,403,7.86607e+20,96.292303,28.103381,28.220216,1,100.205941,29.555659,29.940239,0,0,0,0
1,404,6.60969e+19,89.243600,44.867416,44.878402,1,75.191335,34.514453,35.808381,1,95.512383,49.515652,49.708661
1,405,1.67298e+20,120.172349,54.929933,63.288063,1,65.731231,22.620772,25.012285,1,172.867149,69.108719,553.108615
1,406,6.24993e+19,82.747071,46.409912,46.838015,1,66.684584,32.530244,35.601178,1,128.567450,81.873025,104.388993
1,407,3.49684e+19,89.402995,37.982723,37.991187,1,72.150718,27.243007,28.754234,1,87.370725,36.580046,36.639490
1,408,5.20681e+20,87.325704,16.585946,16.630307,1,82.178949,15.080267,15.288347,1,87.232443,16.475724,16.521964
1,409,1.73951e+20,119.253915,6.966274,7.734152,1,117.745197,6.877571,7.536568,1,118.214187,6.694718,7.358313
1,410,1.57106e+20,68.213575,58.450589,63.181847,1,72.649691,64.163309,67.405582,0,0,0,0
1,411,2.06546e+20,131.164628,28.501512,37.354858,1,124.255416,27.096281,32.393038,1,130.447490,27.893819,36.164218
1,412,6.58073e+19,101.649726,50.019067,50.982576,1,79.789976,35.140193,35.787289,1,112.663410,57.076479,61.670875
1,413,2.62447e+19,106.124518,33.369629,34.594463,1,73.120056,18.917914,19.927512,1,108.220310,33.695875,35.313635
1,414,2.02401e+20,132.749075,40.927551,55.296406,1,72.437387,17.915061,18.946734,1,127.738911,38.584949,48.427630
1,415,1.72419e+19,85.974651,18.124985,18.204259,1,86.250506,18.223484,18.294960,1,82.985768,17.311454,17.498774
1,416,3.24356e+19,141.032460,54.520462,86.182434,1,64.397281,18.518384,20.737640,0,0,0,0
1,417,2.0266e+19,96.572396,25.718517,25.837732,1,80.068659,19.482695,19.868748,1,97.707842,25.823622,25.998639
1,418,8.15552e+19,164.604111,40.861832,152.460420,1,21.319686,1.820119,6.044628,0,0,0,0
1,419,7.58829e+19,78.063122,49.118693,50.296884,1,66.422713,37.343355,40.934019,1,77.436179,47.971604,49.245915
1,420,4.1981e+19,109.292935,48.428873,51.162276,1,84.187494,33.332451,33.550980,1,107.021336,46.852190,48.869457
1,421,7.85988e+20,94.116876,19.783400,19.809821,1,93.714276,19.695689,19.715233,1,95.624346,20.203596,20.265876
1,422,3.72841e+19,97.602601,29.676473,29.879380,1,89.100751,26.043587,26.058739,1,96.229182,28.898281,29.021525
1,423,3.50619e+20,77.042825,51.151122,52.581644,1,70.160945,43.950938,46.870862,1,86.694784,61.182959,61.309448
1,424,7.55534e+19,108.420407,51.396093,54.026411,1,87.899055,38.328163,38.372644,1,170.519594,73.588204,444.134593
1,425,3.72373e+20,95.536399,52.665224,52.871547,1,52.166238,20.998074,26.926708,0,0,0,0
1,426,2.71747e+20,90.054782,38.682209,38.684779,1,85.857637,36.069619,36.202245,1,97.141454,42.679396,42.955348
1,427,1.04075e+20,89.969440,32.132353,32.135060,1,90.758212,32.565388,32.565403,1,90.854510,32.610400,32.610514
1,428,2.99056e+19,93.645616,44.907037,44.974319,1,69.043001,27.843127,29.971820,1,112.828765,57.643071,62.374460
1,429,1.68298e+20,93.902525,53.571363,53.666686,1,88.543098,48.985360,49.014872,1,84.898263,46.028167,46.254063
1,430,1.48963e+20,107.006335,29.759516,30.997932,1,105.629802,29.252875,30.264451,1,110.075278,30.621352,32.455293
1,431,1.61348e+20,89.499265,43.631843,43.638838,1,80.187110,36.941805,37.561619,1,87.644537,42.279870,42.333967
1,432,8.63196e+20,83.717620,55.332354,55.730855,1,72.111515,43.770086,46.175958,1,91.287799,62.318768,62.324511
1,433,9.71682e+19,78.673393,32.528260,33.258661,1,75.494564,30.460518,31.571699,1,77.304797,31.667161,32.555246
1,434,7.68457e+20,90.911268,34.147650,34.147946,1,90.139772,33.737087,33.738590,1,96.095978,36.822653,36.991424
1,435,5.67679e+19,145.803518,56.596900,100.108008,1,73.247019,23.082854,24.230683,0,0,0,0
1,436,1.77807e+20,58.527929,44.860792,52.845090,1,64.323856,52.541293,58.491782,1,69.021195,59.142278,63.495884
1,437,5.62345e+19,104.798658,39.299946,40.541758,1,89.418096,31.507119,31.515600,1,108.371459,40.837807,42.896411
1,438,5.47995e+20,89.113950,26.169818,26.182191,1,73.781801,19.143851,20.057610,0,0,0,0
1,439,5.14019e+20,71.984489,59.949882,63.496733,1,55.544329,43.118683,53.207742,0,0,0,0
1,440,1.80937e+20,141.993254,35.288959,56.147468,1,79.861188,20.019967,20.522377,0,0,0,0
1,441,3.51843e+20,99.366064,24.649467,24.911500,1,71.345399,14.634566,15.606003,1,95.724640,23.025622,23.099962
1,442,2.51338e+20,45.682162,28.814464,40.667188,1,45.568573,28.615725,40.468629,1,48.520864,31.924373,42.968257
1,443,3.50256e+20,36.354092,36.534937,62.220529,1,36.682591,37.063230,62.622300,0,0,0,0
1,444,7.51015e+19,106.373733,25.350919,26.297786,1,98.706507,22.985719,23.190925,1,106.450737,25.170767,26.119873
1,445,5.63075e+19,90.539183,40.158838,40.158845,1,74.757983,29.789484,30.987626,1,93.185968,41.628225,41.672241
1,446,1.56988e+19,101.510965,28.484798,28.988212,1,91.983877,24.795111,24.799107,1,101.622673,28.308522,28.819047
1,447,3.24246e+19,132.524446,27.864439,37.376043,1,109.440148,22.866330,24.085912,1,164.921097,30.904938,117.036322
1,448,4.06904e+19,114.105775,53.032010,57.889634,1,55.902153,17.441851,21.385564,1,127.814152,58.987638,74.305120
1,449,3.52272e+20,48.378176,11.996792,16.454433,1,46.153547,10.933576,15.598425,1,48.612351,12.242586,16.720008
1,450,6.07613e+19,118.489275,31.893975,36.054603,1,117.373381,31.601576,35.363651,1,117.714445,31.486614,35.341151
1,451,6.73826e+20,104.443817,41.114047,42.350357,1,94.775697,35.977199,36.070048,1,105.210100,41.275530,42.662324
1,452,3.22397e+19,71.069549,24.619021,26.272262,1,68.214785,23.208417,25.276442,0,0,0,0
1,453,1.54572e+19,105.874751,33.672360,34.879226,1,84.970611,24.737616,24.878066,1,109.609851,34.728823,36.705788
1,454,4.17838e+19,97.390517,23.814028,23.964487,1,73.346498,15.106851,15.894262,0,0,0,0
1,455,1.02866e+20,81.834035,27.216564,27.555760,1,80.506202,26.530066,26.968469,1,84.736824,28.625836,28.786739
1,456,1.84672e+20,95.229627,33.956355,34.063166,1,95.864959,34.193139,34.333333,1,90.551282,31.594848,31.595028
1,457,1.37583e+20,91.074771,48.383458,48.386121,1,80.099775,39.485843,40.154534,1,90.001181,47.082168,47.083859
1,458,4.62258e+20,82.357586,24.122141,24.395287,1,76.653384,21.131513,21.816666,0,0,0,0
1,459,6.31203e+19,48.359767,17.938515,24.363050,1,46.509991,16.547998,23.192908,0,0,0,0
1,460,4.56816e+20,70.615463,40.495197,43.075734,1,64.720946,34.659990,38.527277,1,67.728955,37.499733,40.693426
1,461,2.39586e+20,80.367237,38.397017,39.017746,1,68.496763,29.282576,31.636991,1,74.582278,33.720086,35.094039
1,462,1.58336e+19,105.496870,21.354736,22.036938,1,94.084915,18.056529,18.075475,1,105.195639,20.872294,21.508236
1,463,3.60026e+19,124.196204,39.837177,47.886725,1,27.187472,3.717852,8.943519,0,0,0,0
1,464,4.01543e+20,124.520450,57.575778,69.240387,1,59.611050,21.849148,25.883941,0,0,0,0
1,465,2.62681e+20,74.949816,46.170635,47.944062,1,74.887482,46.123583,47.909813,1,76.663999,47.918044,49.363802
1,466,1.77188e+20,132.821226,49.573256,67.116954,1,94.845040,33.363821,33.444226,1,130.093720,48.232767,62.623961
1,467,5.21159e+19,88.581400,32.458652,32.481010,1,87.063386,31.531332,31.595908,1,86.738317,31.385805,31.462138
1,468,7.75689e+19,88.696909,58.944078,58.969782,1,60.630470,31.519287,36.395078,1,144.627568,105.363278,181.446473
1,469,5.52368e+19,132.184767,22.478034,29.968415,1,129.159656,21.786317,27.768168,0,0,0,0
1,470,6.24825e+18,92.747775,3.077363,3.087734,1,91.203760,2.994370,3.013469,0,0,0,0
1,471,1.25539e+20,70.923968,49.563571,52.583455,1,58.977134,36.331096,42.637923,1,79.743355,59.531298,60.571829
1,472,6.22734e+20,164.307190,50.448506,185.089371,1,37.581176,5.744089,9.946884,0,0,0,0
