Seed,ID,Energy,Psi(deg),Impact(km),Ground(km),Triggered,Psi(deg),Impact(km),Ground(km),Cherenkov,Psi(deg),Impact(km),Ground(km)
4,241,2.45E+19,78.152281,23.865142,24.427403,1,76.531237,23.119378,23.821968,1,81.08673,25.221519,25.561976
4,242,1.06E+20,59.536704,24.888701,29.062708,1,57.81559,23.630765,28.120411,0,0,0,0
4,243,4.10E+20,103.670347,37.643802,38.690346,1,101.707993,36.732405,37.469584,1,107.579596,39.374186,41.23655
4,244,3.83E+19,87.537261,25.695491,25.728627,1,77.466629,20.985194,21.542881,0,0,0,0
4,245,1.08E+20,62.643712,37.20534,41.995367,1,61.100951,35.668537,40.854364,1,84.624893,59.287493,59.56875
4,246,1.89E+20,83.677377,33.639707,33.872175,1,70.004103,26.173441,27.93792,0,0,0,0
4,247,3.56E+20,89.573285,33.480579,33.483595,1,88.619534,33.009378,33.024388,1,102.850809,40.357813,41.349501
4,248,1.32E+20,74.158725,35.181657,36.629095,1,74.311643,35.32248,36.747229,1,169.624778,84.261876,466.761908
4,249,4.37E+20,62.172659,25.573087,29.126366,1,60.822375,24.980984,28.833149,0,0,0,0
4,250,4.78E+20,39.530242,36.319909,57.3646,1,39.863451,36.882708,57.840736,0,0,0,0
4,251,2.53E+19,81.603915,21.363771,21.625671,1,72.100751,17.266119,18.210037,0,0,0,0
4,252,3.49E+19,142.460642,7.242377,11.627178,1,62.50138,2.320105,2.727121,0,0,0,0
4,253,3.59E+18,139.813777,18.252712,28.048282,1,54.521052,5.129532,6.446119,0,0,0,0
4,254,2.04E+19,145.835049,9.232588,16.146113,1,126.536041,8.291566,10.172873,1,145.640208,9.052295,15.746989
4,255,1.43E+18,125.496979,5.621392,6.764572,1,101.367261,3.779443,3.820036,0,0,0,0
4,256,1.25E+20,153.673483,24.557133,54.967665,1,126.843011,21.098807,26.214617,0,0,0,0
4,257,1.35E+20,172.371738,27.589075,206.338139,1,8.947823,0.255946,2.925097,0,0,0,0
4,258,6.24E+18,96.973378,20.470401,20.598816,1,93.768338,19.362209,19.391706,1,98.532427,20.68082,20.882433
4,259,8.36E+20,75.605668,23.525332,24.352282,1,80.598424,25.764692,26.157427,0,0,0,0
4,260,3.08E+19,114.308796,7.367656,7.989469,1,116.705602,7.548028,8.343141,1,112.018893,7.14024,7.617471
4,261,7.29E+18,158.00139,17.846699,47.104049,1,33.345337,2.255461,4.440527,0,0,0,0
4,262,1.36E+20,83.213081,8.086365,8.181603,1,81.703203,7.87106,7.999929,1,82.66133,8.041051,8.148233
4,263,3.41E+19,127.720972,27.652026,34.781278,1,110.597568,23.72232,25.257039,1,118.961823,25.680374,29.224673
4,264,1.61E+20,112.718706,14.611585,15.757282,1,110.937978,14.332269,15.269564,1,114.59093,14.78729,16.170996
4,265,4.81E+18,114.905461,18.090723,19.843578,1,113.897291,17.921599,19.504772,1,118.139488,18.535749,20.902574
4,266,6.64E+20,159.529334,16.294486,46.025555,1,42.881939,2.946767,4.562941,0,0,0,0
4,267,2.59E+19,132.331417,36.714079,49.47698,1,73.901572,16.904519,17.654752,1,171.79281,42.102641,293.513245
4,268,7.67E+20,114.27963,35.556148,38.868316,1,68.581567,16.855309,18.228185,1,115.177893,35.476362,39.058282
4,269,8.90E+19,82.010999,17.681519,17.884487,1,74.973352,15.077806,15.667486,1,81.020823,17.079249,17.324436
4,270,3.83E+19,59.912979,28.78856,33.428041,1,53.201812,23.161456,29.124614,0,0,0,0
4,271,3.46E+19,111.500508,19.903478,21.306221,1,117.106954,20.99699,23.476088,1,107.190007,18.932396,19.750653
4,272,1.66E+19,86.762912,29.788503,29.859475,1,76.622939,25.248332,26.042381,0,0,0,0
4,273,2.49E+20,154.349055,30.378737,69.720048,1,56.169404,8.182426,9.999766,0,0,0,0
4,274,9.71E+19,87.632899,24.302808,24.332678,1,84.24156,22.63106,22.766944,1,85.282206,23.061706,23.157522
4,275,8.72E+18,68.664339,10.277035,11.113344,1,67.829363,10.088664,10.977692,1,67.8229,10.164784,11.060406
4,276,1.91E+19,110.20091,32.833445,34.886942,1,112.295314,33.522514,36.121264,0,0,0,0
4,277,7.77E+20,116.005675,38.926768,43.214437,1,102.308283,33.299525,34.039641,1,131.753597,44.280938,59.177395
4,278,1.46E+20,85.863511,6.187771,6.231249,1,88.040318,6.412755,6.432729,0,0,0,0
4,279,5.11E+20,109.192888,17.832196,18.810942,1,113.394014,18.588938,20.165637,1,105.952443,17.098654,17.725687
4,280,4.19E+20,77.016426,27.381346,28.146655,1,51.51699,13.242511,17.077769,0,0,0,0
4,281,1.55E+20,96.629079,35.386459,35.601835,1,95.089719,34.303255,34.421731,1,163.087728,57.392665,196.627609
4,282,1.57E+19,109.511163,27.136212,28.716461,1,103.155664,25.158568,25.788874,1,128.922436,32.191045,41.209399
4,283,2.63E+20,116.507959,31.233812,34.719431,1,78.972505,18.294261,18.713738,1,110.278834,29.057825,30.844161
4,284,2.45E+20,92.72484,20.966822,20.981964,1,91.719732,20.558313,20.562532,1,93.17955,21.002578,21.024769
4,285,6.41E+19,69.653107,37.708089,40.296755,1,68.68867,36.916778,39.709828,1,168.889341,100.909073,522.565909
4,286,5.48E+19,74.612667,26.098887,27.128443,1,73.369742,25.450729,26.625996,1,84.431778,31.280491,31.450196
4,287,1.56E+20,151.634373,30.260018,62.864495,1,38.310276,5.614408,9.614482,0,0,0,0
4,288,3.90E+20,31.383922,32.992281,63.920143,1,31.387411,32.58484,63.12536,0,0,0,0
4,289,5.89E+18,91.332725,14.358081,14.35869,1,93.076471,14.684104,14.695842,1,90.497731,14.128014,14.128235
4,290,8.62E+20,70.095753,37.934686,40.444055,1,46.629856,18.279518,25.401345,1,63.93134,32.189789,35.967846
4,291,5.21E+20,158.291176,35.700962,96.011626,1,21.477155,1.698076,5.153811,0,0,0,0
4,292,5.10E+20,81.566076,37.60231,38.043627,1,80.795399,37.042563,37.55876,1,109.167494,55.891697,59.102741
4,293,8.28E+19,152.395774,35.066585,75.150683,1,48.140477,7.735824,10.637518,0,0,0,0
4,294,9.10E+20,81.70963,20.968642,21.220264,1,82.955848,21.381725,21.570069,1,80.877758,20.631787,20.929254
4,295,2.62E+19,114.66959,24.986408,27.377986,1,85.887586,16.632007,16.695456,1,119.848013,25.849137,29.655731
4,296,2.72E+19,89.526186,39.473754,39.477287,1,71.074628,27.521691,29.164347,1,89.678995,39.581754,39.584019
4,297,1.01E+19,62.920279,8.984114,10.209363,1,57.828229,7.728374,9.276068,1,62.379138,8.865383,10.127188
4,298,1.26E+20,34.66381,25.560998,45.346838,1,29.730999,20.031793,40.876926,0,0,0,0
4,299,1.87E+19,90.292496,6.226235,6.228512,1,91.436992,6.273053,6.2732,1,87.974269,5.947186,5.961348
4,300,1.33E+18,86.462918,3.531126,3.555917,1,87.733119,3.58319,3.599521,1,85.733336,3.486575,3.516942
4,301,6.57E+19,68.96395,31.230261,33.53943,1,68.637591,30.697431,33.042582,0,0,0,0
4,302,1.84E+19,83.155309,28.479167,28.708333,1,78.873829,26.115221,26.655601,1,86.32758,29.895398,29.970433
4,303,6.70E+20,45.372515,24.4078,34.528681,1,45.619693,24.633454,34.697286,1,36.424675,17.624824,30.002944
4,304,2.15E+20,75.026546,20.038173,20.797561,1,56.581426,11.997842,14.509177,0,0,0,0
4,305,8.84E+19,91.037142,33.493736,33.496195,1,53.622981,13.504388,16.921758,0,0,0,0
4,306,7.27E+20,21.458287,17.215698,47.592551,1,21.320142,17.027806,47.36996,0,0,0,0
4,307,4.27E+20,87.278363,22.102035,22.137413,1,86.821652,21.963261,22.009122,1,96.584322,25.410922,25.557322
4,308,3.86E+20,85.208127,37.202297,37.35033,1,83.16835,35.92684,36.208602,1,91.779779,41.400162,41.414341
4,309,1.23E+20,104.170029,18.244244,18.766469,1,106.217028,18.682805,19.398837,1,102.162092,17.759886,18.124915
4,310,1.37E+20,82.372826,35.241292,35.588802,1,73.599107,29.474577,30.796084,1,91.023656,40.409966,40.412851
4,311,3.25E+20,21.403666,37.808426,104.120994,1,22.260782,39.395797,104.491456,0,0,0,0
4,312,4.60E+19,109.163544,28.965366,30.592724,1,61.416358,11.589079,13.312868,1,105.166079,26.975701,27.893377
4,313,2.29E+20,108.061743,39.396812,41.320209,1,94.619379,33.134815,33.215379,1,174.128231,54.061764,524.91095
4,314,7.37E+19,170.537458,10.689106,63.308665,1,5.190519,0.098983,4.234183,0,0,0,0
4,315,1.04E+20,107.87837,26.549509,27.832795,1,101.904236,24.449278,24.945266,1,110.099722,26.887271,28.55849
4,316,3.61E+19,102.294548,4.439719,4.504775,1,106.849467,4.639349,4.791055,1,101.255497,4.2949,4.343929
4,317,6.92E+19,118.397331,35.071675,39.759588,1,106.191946,30.825337,32.040145,1,119.722927,35.414485,40.664063
4,318,3.12E+19,98.544424,17.749238,17.919491,1,91.982685,15.735202,15.738972,0,0,0,0
4,319,2.62E+19,90.615181,13.026681,13.026885,1,89.910202,12.899938,12.902044,1,90.485284,13.012469,13.012874
4,320,2.97E+20,83.441915,34.385653,34.639988,1,82.36905,33.759566,34.093543,1,92.708047,39.791544,39.825599
4,321,5.22E+19,76.013816,38.639578,39.878192,1,78.106147,40.331501,41.265564,1,73.821241,37.07682,38.673282
4,322,8.88E+19,116.557586,27.327183,30.440353,1,79.703515,15.828956,16.12983,1,115.019937,26.399643,29.030899
4,323,1.22E+20,93.450773,21.177542,21.204884,1,93.539953,21.1757,21.204743,1,93.396548,21.120646,21.14688
4,324,1.01E+19,12.805347,8.184741,38.923741,1,174.283456,0.266484,1.865274,0,0,0,0
4,325,1.27E+20,103.790709,28.592523,29.385796,1,107.002316,29.577782,30.86045,0,0,0,0
4,326,1.91E+20,84.944365,32.291444,32.436126,1,85.108265,32.183058,32.318685,1,77.927751,28.26973,28.953106
4,327,7.93E+19,136.124626,37.618323,54.060657,1,82.169013,19.9734,20.191026,1,139.151135,38.146414,58.082342
4,328,3.62E+20,98.638209,26.474917,26.742743,1,94.273891,24.894112,24.946518,1,109.044644,29.810657,31.453701
4,329,5.84E+20,53.431997,16.353366,20.537636,1,48.417879,14.142194,19.116921,0,0,0,0
4,330,3.55E+20,158.174205,7.732324,20.250842,1,31.91288,0.859127,1.987336,0,0,0,0
4,331,1.38E+19,113.044207,21.099949,22.820173,1,72.272368,11.075462,11.713375,1,118.444656,21.925174,24.796312
4,332,9.13E+19,112.172919,24.533527,26.384959,1,96.201829,20.936003,21.031822,0,0,0,0
4,333,5.84E+18,98.685364,20.252217,20.456462,1,89.544185,17.411535,17.414976,1,99.805233,20.233634,20.49875
4,334,3.63E+20,94.278368,30.277466,30.346505,1,98.414033,32.025676,32.342559,1,91.200264,28.902721,28.905312
4,335,1.81E+19,116.538248,28.377953,31.620543,1,85.482239,18.837512,18.91314,1,129.930664,31.660457,41.120454
4,336,1.62E+20,120.075633,35.390585,40.716801,1,115.839344,34.080444,37.716617,1,117.378901,34.39093,38.568962
4,337,5.74E+20,44.120217,10.595923,15.453733,1,41.794077,9.563477,14.602134,1,46.32305,11.515969,16.13814
4,338,1.18E+20,108.868961,37.83948,39.917917,1,94.815412,31.529337,31.624192,1,110.887202,38.574626,41.209098
4,339,2.26E+19,72.277129,17.612161,18.557268,1,71.18439,17.21853,18.262606,1,71.97583,17.573217,18.548897
4,340,1.21E+20,86.864106,22.040795,22.085724,1,64.075405,13.181051,14.754536,0,0,0,0
4,341,7.69E+20,47.580024,27.866049,38.008163,1,46.616305,26.960175,37.364619,1,48.841881,29.112782,38.916326
4,342,1.63E+19,151.883282,30.582851,64.418426,1,36.843832,4.499698,7.847763,0,0,0,0
4,343,7.90E+17,128.780264,8.086077,10.193969,1,63.615717,3.353885,3.854469,0,0,0,0
4,344,6.96E+20,93.310678,28.344176,28.380589,1,92.214842,27.871859,27.885614,1,100.009849,31.05678,31.501818
4,345,3.23E+20,105.467165,15.682071,16.19673,1,103.986519,15.422711,15.827122,1,103.124453,15.212946,15.558645
4,346,1.12E+20,53.779108,38.169227,47.820624,1,51.353071,37.354969,48.386897,0,0,0,0
4,347,5.64E+20,78.710122,12.134932,12.420802,1,78.431916,12.083309,12.381401,1,81.550913,12.814829,12.990403
4,348,1.57E+20,85.835453,33.699329,33.804399,1,86.632544,34.118174,34.190107,1,93.248674,37.829065,37.878681
4,349,7.46E+18,84.384393,14.366148,14.457095,1,84.311406,14.356685,14.449669,1,84.271942,14.36947,14.463654
4,350,5.32E+19,123.356669,38.180772,45.552505,1,94.516496,27.521246,27.588957,1,136.163235,41.475694,59.632532
4,351,7.33E+20,53.765448,11.855221,14.861859,1,56.898941,12.908734,15.555126,0,0,0,0
4,352,1.64E+20,58.657347,34.671143,40.727086,1,27.415749,8.175265,18.170247,0,0,0,0
4,353,1.34E+19,105.09928,29.115993,30.103747,1,95.511496,25.543871,25.643959,1,106.781883,29.583742,30.839959
4,354,7.83E+19,139.394905,24.662149,37.659462,1,70.28754,9.874621,10.563025,0,0,0,0
4,355,1.63E+19,88.133561,23.436681,23.460985,1,85.139664,22.356974,22.465441,0,0,0,0
4,356,2.87E+19,71.55578,33.255073,35.194695,1,65.295556,29.197797,32.326395,0,0,0,0
4,357,4.49E+19,93.590553,31.645439,31.695247,1,94.727403,32.228118,32.321519,1,107.442796,37.957083,39.721473
4,358,4.18E+19,94.418566,19.484706,19.528114,1,78.933144,14.701678,15.021437,0,0,0,0
4,359,6.34E+19,52.967349,36.552461,45.955971,1,53.615975,37.32923,46.532022,1,65.111784,51.073264,56.405183
4,360,2.95E+20,84.375006,25.670568,25.815269,1,71.904212,19.613484,20.700451,0,0,0,0
4,361,1.34E+20,70.759566,9.542276,10.178867,1,69.812407,9.205406,9.883791,1,69.435654,9.198315,9.9017
4,362,3.79E+19,93.984623,27.081787,27.134083,1,92.500121,26.115127,26.131969,0,0,0,0
4,363,7.12E+18,117.762738,12.084309,13.540476,1,89.064818,8.223038,8.230788,1,115.408936,11.535327,12.666759
4,364,1.64E+19,120.687238,24.395107,28.239711,1,104.704285,20.62652,21.269221,1,120.553935,24.154546,27.922169
4,365,5.20E+18,87.674279,12.167318,12.187157,1,90.021541,12.585515,12.587042,1,85.211559,11.664287,11.723679
4,366,4.65E+19,109.539936,25.229464,26.699774,1,109.79134,25.258122,26.771251,1,158.39667,34.128344,92.181263
4,367,4.73E+20,71.033822,8.503027,9.080308,1,66.69647,7.673599,8.466839,1,73.942422,9.066525,9.510049
4,368,2.26E+20,18.493924,34.172366,108.365692,1,18.906408,34.889513,108.296795,0,0,0,0
4,369,1.72E+19,84.45417,10.600611,10.672024,1,84.984509,10.6941,10.754861,1,85.512289,10.806192,10.857187
4,370,4.73E+19,60.055138,34.866127,40.410212,1,57.669043,32.557204,38.718708,0,0,0,0
4,371,1.41E+20,128.171992,29.125573,36.890039,1,104.551545,22.582137,23.279106,0,0,0,0
4,372,2.38E+19,168.055973,26.30799,125.441426,1,7.217623,0.360987,5.606181,0,0,0,0
4,373,1.42E+20,81.937933,25.176271,25.461483,1,85.81533,26.881179,26.970978,1,75.387234,22.358221,23.16717
4,374,1.33E+19,118.492027,21.063607,23.850941,1,92.970698,15.467423,15.478611,0,0,0,0
4,375,7.73E+19,80.07052,30.040669,30.5405,1,79.346974,29.688244,30.255023,1,77.587529,28.788798,29.531651
4,376,9.30E+18,105.162803,22.616428,23.378759,1,90.605674,18.097197,18.097199,0,0,0,0
4,377,1.43E+20,106.902199,16.347919,17.024123,1,74.389267,9.002656,9.419079,0,0,0,0
4,378,1.08E+19,88.676491,22.865346,22.876948,1,86.622654,21.936134,21.987023,1,93.578317,24.451502,24.487566
4,379,3.63E+19,75.397485,7.204758,7.50016,1,74.558434,7.013932,7.334707,1,73.757304,6.956405,7.306757
4,380,6.62E+18,91.425071,14.353404,14.35426,1,90.248474,14.025366,14.026059,1,91.529026,14.298003,14.299153
4,381,4.64E+20,94.512992,17.720343,17.76011,1,61.648521,9.225088,10.597674,0,0,0,0
4,382,2.93E+19,101.84901,36.957853,37.720923,1,82.671037,27.357812,27.609702,1,105.904999,38.790745,40.278189
4,383,7.41E+19,81.902434,34.421192,34.797991,1,78.040795,32.046363,32.801973,1,92.740405,41.20779,41.245555
4,384,4.40E+20,113.334872,24.441453,26.533194,1,96.885494,19.8149,19.9357,1,108.01702,22.771714,23.881697
4,385,1.38E+20,99.305826,20.088884,20.322289,1,95.782825,19.127702,19.204739,1,103.052284,20.973027,21.479907
4,386,2.88E+19,82.08263,32.625975,32.968465,1,75.739007,28.623096,29.584849,1,112.68778,49.96193,54.068748
4,387,2.64E+19,74.75046,31.553173,32.760252,1,73.803927,30.904506,32.240838,1,89.394919,41.315188,41.320111
4,388,9.17E+20,140.698492,27.764183,43.565497,1,82.452132,14.454422,14.611462,1,137.052806,26.746819,39.022123
4,389,2.99E+20,27.311377,31.625504,69.528276,1,27.603762,31.628452,68.849114,0,0,0,0
4,390,3.86E+20,88.728192,14.204514,14.213862,1,89.194757,14.20459,14.210212,1,88.738013,14.10712,14.116365
4,391,8.08E+20,157.316299,29.490296,75.787001,1,44.356041,5.69172,8.438382,0,0,0,0
4,392,2.27E+19,115.5588,10.441306,11.468064,1,105.424441,9.233777,9.519304,1,117.684213,10.431396,11.66394
4,393,1.16E+20,98.868501,30.17873,30.500569,1,94.352246,28.315284,28.376903,1,100.85821,30.784616,31.292426
4,394,5.49E+20,66.006563,22.996269,25.264091,1,66.207956,23.12883,25.368928,1,65.966023,23.082135,25.366215
4,395,1.28E+20,96.761029,33.59848,33.809623,1,54.212593,12.695909,15.802628,0,0,0,0
4,396,1.15E+19,74.987782,17.996907,18.708694,1,75.252517,18.229755,18.925515,0,0,0,0
4,397,3.70E+19,73.082824,26.304113,27.556607,1,72.700547,26.017441,27.314349,1,78.308329,29.14551,29.80588
4,398,1.15E+20,92.826072,30.75487,30.780906,1,58.921596,16.734451,19.692072,0,0,0,0
4,399,6.57E+20,96.475236,28.044088,28.200495,1,79.63253,21.169355,21.561129,0,0,0,0
4,400,8.95E+19,92.524205,37.252775,37.280134,1,77.885154,28.526286,29.222751,1,96.545756,39.001208,39.233166
4,401,4.62E+19,132.803564,37.392241,50.776468,1,75.43051,17.541936,18.178868,1,172.616223,42.529367,329.357542
4,402,5.01E+20,97.845965,30.476206,30.73729,1,96.896562,30.103442,30.29931,1,99.667011,31.216362,31.632572
4,403,2.57E+20,80.145173,18.050076,18.366936,1,77.151947,17.055711,17.554207,1,80.259196,18.095994,18.406618
4,404,2.54E+20,138.989391,30.703621,46.552416,1,89.436115,18.234561,18.238657,1,146.315104,31.449178,56.393287
4,405,7.70E+20,57.877926,32.096169,38.025618,1,56.459984,30.409935,36.61967,1,149.770335,111.191601,220.503576
4,406,4.11E+20,124.309309,23.807622,28.683633,1,103.622231,19.175674,19.682195,1,124.782887,23.630342,28.629835
4,407,8.83E+18,133.185054,16.001005,21.680565,1,126.441182,15.426067,18.968238,0,0,0,0
4,408,5.42E+20,99.558595,29.641235,30.025441,1,85.110114,23.186276,23.289002,0,0,0,0
4,409,1.23E+19,90.01071,15.593642,15.594888,1,87.908284,15.030879,15.049534,1,91.752475,15.953096,15.955695
4,410,1.41E+20,94.815911,36.088906,36.200307,1,87.137456,32.012503,32.063238,1,171.755123,60.741465,422.174065
4,411,2.39E+19,95.788905,8.145745,8.169029,1,91.89874,7.667455,7.667591,1,96.745559,8.198301,8.233445
4,412,4.95E+19,75.715568,37.907596,39.212727,1,72.73613,35.827016,37.632955,0,0,0,0
4,413,1.13E+19,96.520798,8.077614,8.109713,1,99.091363,8.274335,8.349846,1,92.76557,7.553198,7.554968
4,414,8.47E+19,78.676928,10.358189,10.605747,1,78.091883,10.257175,10.52685,1,80.959628,10.845071,11.015127
4,415,1.30E+19,116.921144,21.015623,23.469095,1,114.228538,20.455322,22.341976,1,120.999029,21.676346,25.168628
4,416,6.74E+19,99.287595,36.774363,37.230585,1,80.738084,27.14946,27.541529,1,101.49347,37.646194,38.37628
4,417,2.01E+19,95.20028,8.223692,8.241459,1,67.034492,4.601179,5.089567,0,0,0,0
4,418,1.53E+19,149.983708,34.575078,68.769785,1,74.760096,14.779644,15.374194,0,0,0,0
4,419,2.78E+20,121.435074,14.166889,16.446621,1,125.883162,14.656199,17.903142,0,0,0,0
4,420,6.34E+19,87.896801,20.174193,20.196148,1,86.946931,19.738095,19.777857,1,89.052534,20.429305,20.436396
4,421,3.29E+19,66.604591,13.354703,14.65703,1,65.921861,13.162502,14.526349,1,64.026716,12.701541,14.247703
4,422,8.86E+18,125.790966,18.511709,22.669143,1,85.78366,11.090692,11.138451,1,129.140452,18.57247,23.77419
4,423,8.12E+20,80.378068,37.945518,38.542087,1,79.675279,37.470808,38.146577,1,75.705838,34.951979,36.150764
4,424,5.37E+20,85.505821,5.855155,5.903996,1,71.386858,3.581581,4.776323,1,85.900393,5.665292,6.10031
4,425,8.13E+20,52.564413,8.989467,11.505843,1,56.002267,9.891914,12.094248,0,0,0,0
4,426,2.21E+20,78.724953,15.012846,15.349685,1,78.754709,15.036771,15.372386,1,82.431213,16.097621,16.267055
4,427,4.67E+20,84.831391,8.333372,8.388191,1,83.060601,8.030765,8.117245,1,83.783482,8.157748,8.23059
4,428,1.52E+19,93.501835,23.606191,23.638932,1,93.538201,23.633963,23.667551,1,98.389495,25.286688,25.531424
4,429,7.37E+19,79.927406,37.412797,38.034572,1,68.647307,29.402788,31.648772,1,84.15893,40.432417,40.664417
4,430,2.89E+20,72.659614,39.873221,41.834954,1,70.873975,38.157949,40.457533,1,163.096,98.43408,337.868765
4,431,3.76E+19,76.257433,29.989905,30.923325,1,74.761598,28.873073,29.980415,1,73.681565,28.290311,29.537099
4,432,3.51E+20,112.792944,24.805033,26.818457,1,112.774268,24.825313,26.836852,1,121.14781,26.728515,31.104358
4,433,1.30E+20,116.123629,9.207989,10.115709,1,104.414441,8.11403,8.307117,1,116.534347,9.079548,10.005448
4,434,1.23E+19,86.181709,20.478766,20.539378,1,81.527844,18.733399,18.972429,1,88.701125,21.177429,21.188654
4,435,8.41E+19,104.765165,32.771771,33.831796,1,65.665267,15.695086,17.32926,1,109.714755,34.243154,36.295008
4,436,6.73E+20,118.256336,35.207026,39.86273,1,108.230202,31.604954,33.209741,1,117.980002,34.909145,39.423794
4,437,7.53E+19,120.613163,38.816563,44.979177,1,110.790266,35.085372,37.450086,1,146.461547,45.780187,82.544806
4,438,7.35E+19,77.034519,33.265562,34.1826,1,72.611466,29.923519,31.419946,1,127.664956,63.875215,80.536998
4,439,1.55E+19,92.840411,23.652864,23.672107,1,90.081131,22.684109,22.684878,1,97.885112,25.318537,25.530831
4,440,1.78E+19,88.635378,16.440703,16.451352,1,83.023426,14.56577,14.700277,0,0,0,0
4,441,9.14E+20,62.109208,18.232061,20.742596,1,67.263749,20.454745,22.268677,0,0,0,0
4,442,1.90E+20,104.734651,34.816918,35.939828,1,103.059687,34.139628,34.992416,1,108.92478,36.459741,38.463408
4,443,5.18E+20,90.873103,9.956981,9.957098,1,91.568591,10.040588,10.040867,1,91.591782,10.040547,10.040856
4,444,2.85E+19,93.799388,32.724069,32.783472,1,66.371584,18.607514,20.398755,0,0,0,0
4,445,7.14E+20,157.720272,34.587715,90.740191,1,51.797464,7.695178,9.952288,0,0,0,0
4,446,2.70E+19,107.139657,34.599738,36.142675,1,88.088414,26.343857,26.366494,1,114.90548,37.528925,41.278483
4,447,2.51E+20,107.1999,17.055203,17.784574,1,84.92557,12.152797,12.22289,1,108.244254,16.987659,17.813412
4,448,8.72E+19,89.576895,29.966211,29.969177,1,88.944583,29.69561,29.705017,1,93.051039,31.621123,31.655963
4,449,1.87E+20,70.386824,28.360367,30.179453,1,67.259829,26.030219,28.309086,1,68.144269,26.660102,28.806007
4,450,1.93E+20,88.642962,36.161546,36.176997,1,83.867302,33.127152,33.339974,1,93.250694,38.605507,38.656855
4,451,4.90E+19,93.574905,33.502746,33.556079,1,97.859452,35.633733,35.944377,1,105.845585,39.456591,40.958414
4,452,1.28E+19,105.413996,26.966013,27.9103,1,98.338897,24.611204,24.841877,1,113.098867,29.131437,31.574261
4,453,1.18E+20,137.579332,14.872375,21.829271,1,112.873981,12.275084,13.23989,1,136.460922,14.608495,20.997578
4,454,1.12E+19,116.871975,27.716358,30.958749,1,94.004751,20.94853,20.985328,1,131.256348,30.793123,40.765258
4,455,8.19E+19,58.17906,35.043596,41.426323,1,61.090388,37.839339,43.390558,0,0,0,0
4,456,5.84E+19,121.246968,36.200827,42.218419,1,51.209806,8.849404,11.520216,0,0,0,0
4,457,2.26E+20,83.372985,27.675043,27.890551,1,32.532633,4.970296,9.622083,0,0,0,0
4,458,1.29E+18,115.550026,7.726819,8.466035,1,110.058832,7.328997,7.72807,0,0,0,0
4,459,3.00E+20,69.39454,24.948237,26.731188,1,69.171684,24.851247,26.667568,1,79.830344,30.853354,31.383247
4,460,2.39E+20,89.058896,34.883012,34.891577,1,87.197659,33.569755,33.620332,1,93.808795,37.251318,37.320999
4,461,3.47E+20,89.848236,38.344598,38.345784,1,59.979705,19.34079,22.453848,0,0,0,0
4,462,8.50E+19,91.21913,35.243138,35.247429,1,87.782177,33.264228,33.29751,1,98.81092,39.267594,39.706019
4,463,2.58E+20,83.104713,14.607262,14.741786,1,63.138096,8.965236,10.167681,0,0,0,0
4,464,1.05E+20,67.484768,36.965389,40.100146,1,49.124301,21.14421,28.139733,0,0,0,0
4,465,2.54E+20,145.14507,37.088001,64.595126,1,85.030726,19.685469,19.779078,1,158.024428,38.623779,102.694559
4,466,6.80E+19,97.011708,32.467416,32.688043,1,88.977891,28.761181,28.770028,1,110.642446,38.381895,40.940162
4,467,1.66E+19,155.587412,33.048696,79.091978,1,26.881317,3.482775,8.490451,0,0,0,0
4,468,4.93E+20,68.39024,19.990291,21.614673,1,66.627301,19.20635,21.046229,1,65.786432,18.965439,20.922833
4,469,6.54E+20,118.440303,39.486619,44.795715,1,101.912856,32.508703,33.181713,1,164.297772,49.963933,183.887467
4,470,5.19E+20,47.710802,29.044088,39.445682,1,47.337168,28.692436,39.205013,1,50.251403,31.691326,41.387049
4,471,1.44E+20,107.483576,25.078972,26.229735,1,95.233172,21.097931,21.168427,1,103.57639,23.583491,24.212685
4,472,6.06E+19,108.355546,18.920429,19.868775,1,106.733248,18.5772,19.339017,1,113.035509,19.791663,21.421701
4,473,1.15E+20,96.307755,12.132083,12.18379,1,102.811032,13.143726,13.431505,0,0,0,0
4,474,6.71E+19,174.160111,29.183577,284.847507,1,5.464236,0.096742,3.136288,0,0,0,0
4,475,1.98E+20,90.790827,29.399911,29.400562,1,86.352163,27.205967,27.275397,1,94.561708,30.904921,30.987086
4,476,1.08E+19,76.355875,18.686167,19.286077,1,61.626239,12.891974,14.777726,1,70.925148,16.445511,17.481686
4,477,4.66E+19,91.266152,20.50022,20.501453,1,85.458878,18.584595,18.662599,1,94.617107,21.39777,21.450251
4,478,3.51E+19,105.113087,38.715146,40.032477,1,99.075859,35.917511,36.332136,1,104.832483,38.508631,39.767777
4,479,2.51E+18,157.284894,12.637772,32.190815,1,32.558493,1.674968,3.471231,0,0,0,0
4,480,1.21E+20,99.182362,7.391965,7.458224,1,98.991325,7.265623,7.32704,1,97.788684,7.121238,7.162934
4,481,3.58E+20,79.916875,29.830135,30.334828,1,77.741512,28.512005,29.222008,1,81.678294,30.725282,31.082545
4,482,4.36E+19,93.863258,4.806426,4.808026,1,94.407171,4.855733,4.858833,1,93.026542,4.754347,4.75462
4,483,3.16E+19,84.303704,13.198883,13.287625,1,83.515375,13.036746,13.146949,1,82.767747,12.90069,13.033278
4,484,3.27E+19,84.869667,17.768082,17.858834,1,83.488378,17.347304,17.48417,1,87.394638,18.522023,18.551483
