Seed,ID,Energy,Psi(deg),Impact(km),Ground(km),Triggered,Psi(deg),Impact(km),Ground(km),Cherenkov,Psi(deg),Impact(km),Ground(km)
2,244,1.60E+20,36.34261,31.695962,53.757645,1,36.809451,32.268895,54.125169,0,0,0,0
2,245,2.16E+19,132.521211,20.164826,27.136334,1,133.983466,20.342834,28.036956,0,0,0,0
2,246,7.72E+19,153.294025,32.048052,70.223102,1,27.921337,4.289579,10.194211,0,0,0,0
2,247,6.55E+20,67.079893,9.600767,10.526992,1,63.679769,8.818047,9.958475,1,70.205975,10.332094,11.069069
2,248,1.42E+20,147.379378,26.077926,47.941004,1,74.102815,11.983919,12.542909,0,0,0,0
2,249,6.01E+20,102.4835,37.182525,38.037752,1,97.284856,34.665356,34.921689,1,173.885353,56.289631,526.524877
2,250,5.86E+19,105.449313,29.066834,30.08375,1,99.129504,26.793245,27.095489,1,108.759594,29.934465,31.524515
2,251,6.23E+19,141.00032,39.565662,62.537933,1,77.027385,19.191604,19.758312,0,0,0,0
2,252,1.29E+20,104.733825,24.909525,25.704596,1,104.893339,24.863745,25.6756,1,102.569127,24.12511,24.673669
2,253,5.44E+20,91.821721,36.769369,36.782132,1,91.058436,36.353639,36.356692,1,120.231991,51.506531,59.497966
2,254,9.14E+20,86.85962,26.900758,26.952955,1,86.396483,26.635578,26.701716,1,96.018936,30.856852,31.007418
2,255,1.53E+19,110.273031,10.097754,10.687269,1,118.437623,10.878624,12.257056,0,0,0,0
2,256,1.79E+20,76.022367,11.560767,11.967287,1,79.394384,12.289486,12.54386,1,73.558479,11.027322,11.560896
2,257,7.80E+20,71.576347,39.933489,42.158515,1,71.857506,39.948945,42.105482,1,84.638503,51.319491,51.564325
2,258,1.96E+19,69.823684,15.773231,16.880575,1,66.762417,14.570876,15.94609,1,66.817388,14.671823,16.049142
2,259,4.52E+19,116.609587,33.860481,37.769482,1,101.771572,28.580946,29.152846,1,137.628426,39.576364,58.499268
2,260,6.93E+20,164.981952,38.541631,147.984597,1,25.10875,2.286253,5.822917,0,0,0,0
2,261,1.67E+20,107.478227,11.437487,11.917694,1,114.591642,12.27262,13.389093,0,0,0,0
2,262,6.28E+19,99.815795,25.897444,26.247694,1,99.563009,25.812232,26.142424,1,96.668182,24.806849,24.952794
2,263,3.46E+20,72.55966,35.415966,37.185922,1,70.233685,33.335009,35.494576,1,72.268463,34.934431,36.741341
2,264,3.16E+20,91.280926,21.800112,21.801988,1,89.540483,21.054151,21.057406,1,88.736101,20.789853,20.80033
2,265,1.85E+20,57.032117,36.341081,43.455746,1,60.251695,39.606761,45.741668,1,91.093793,73.862595,73.872275
2,266,2.53E+20,69.371031,33.082967,35.566861,1,66.245886,31.016491,34.134311,0,0,0,0
2,267,3.34E+20,58.247666,33.786616,39.857972,1,55.133894,30.643654,37.488085,1,75.96681,51.17961,52.804479
2,268,8.59E+20,94.659453,10.220738,10.238679,1,102.748425,11.300582,11.537264,0,0,0,0
2,269,3.07E+18,160.166598,11.169759,32.356913,1,16.230013,0.556836,2.699876,0,0,0,0
2,270,2.96E+20,91.475673,18.993559,18.995749,1,88.177651,17.822456,17.838991,1,87.751235,17.707949,17.730616
2,271,7.44E+18,88.020587,13.538222,13.555143,1,83.187356,12.428843,12.543926,1,85.960494,13.04483,13.093742
2,272,7.15E+20,43.733174,38.919103,56.545509,1,44.05054,39.348181,56.836644,1,42.549493,37.416034,55.588137
2,273,2.60E+19,71.23118,12.830571,13.652144,1,67.051119,11.640331,12.765405,1,75.817011,14.100122,14.618687
2,274,3.18E+19,98.076687,11.473062,11.560528,1,93.773028,10.740755,10.752448,1,100.105967,11.684289,11.833416
2,275,3.18E+20,116.58032,25.428317,28.321284,1,115.175841,25.101895,27.631369,1,121.651145,26.473787,30.96105
2,276,4.21E+19,101.601108,37.147002,37.880482,1,80.327966,25.973462,26.383415,1,118.200836,44.0696,49.896815
2,277,1.92E+19,113.940889,16.409289,17.865975,1,104.080445,14.421343,14.819071,0,0,0,0
2,278,1.50E+19,146.894302,34.524869,62.903534,1,72.874611,14.154719,14.874582,0,0,0,0
2,279,2.59E+19,133.853329,16.795719,23.00895,1,118.089094,15.139169,17.005656,0,0,0,0
2,280,9.10E+20,69.679777,17.435827,18.673175,1,68.775063,17.100725,18.429255,1,68.954393,17.24739,18.563443
2,281,8.92E+20,90.292662,18.699404,18.699696,1,87.573432,17.505299,17.530627,0,0,0,0
2,282,2.79E+20,82.522181,24.594527,24.833288,1,79.921746,23.373642,23.777324,1,84.124674,25.224742,25.379899
2,283,8.21E+20,61.415938,24.157535,27.656039,1,32.03136,7.104432,13.823643,1,52.873809,18.339064,23.204597
2,284,7.42E+19,116.929795,39.880784,44.630208,1,94.212765,30.000289,30.067498,1,126.404825,43.082251,53.381604
2,285,1.80E+19,138.783733,19.423345,29.204095,1,133.781723,18.944504,26.009637,0,0,0,0
2,286,2.44E+19,89.615203,31.462501,31.467079,1,83.664095,28.600662,28.814075,0,0,0,0
2,287,2.55E+20,122.773455,23.578224,27.912418,1,95.689158,17.308301,17.374993,1,124.912845,23.706114,28.768507
2,288,1.18E+20,52.719053,25.894829,32.709689,1,56.110757,28.539563,34.525774,0,0,0,0
2,289,7.81E+20,89.812644,13.786521,13.78871,1,89.318955,13.529173,13.534,1,91.598041,14.019858,14.021151
2,290,1.44E+20,83.680187,39.610038,39.874975,1,75.145901,33.177692,34.378627,1,80.0265,36.628471,37.22636
2,291,1.26E+20,128.365442,32.576095,41.380663,1,86.105541,18.864767,18.923959,1,150.962394,36.374773,74.560733
2,292,1.60E+20,88.895137,25.561798,25.571578,1,82.833486,22.746815,22.953791,1,86.818481,24.41038,24.460877
2,293,3.00E+20,121.744034,26.480808,31.015717,1,94.326283,19.174891,19.215576,1,119.265003,25.604809,29.239382
2,294,2.76E+19,97.953477,15.996603,16.11146,1,88.648571,13.874025,13.888636,1,99.099076,16.094534,16.253019
2,295,6.10E+18,108.030589,23.159666,24.291204,1,94.12603,19.248302,19.284879,1,109.64519,23.464619,24.843976
2,296,4.11E+20,104.381801,27.920179,28.77264,1,105.895911,28.339631,29.409887,1,107.576249,28.836879,30.186071
2,297,9.05E+20,68.403645,36.280486,39.106987,1,70.494034,37.98572,40.376707,1,65.708133,34.157406,37.574833
2,298,1.14E+19,121.687802,14.09828,16.412758,1,87.618607,9.075182,9.097114,1,120.350543,13.679439,15.705453
2,299,3.79E+19,51.856822,18.874223,24.157762,1,49.444733,16.9231,22.447031,0,0,0,0
2,300,2.78E+20,22.144301,26.65488,71.347963,1,26.030952,32.540346,74.671322,0,0,0,0
2,301,2.41E+20,91.199805,30.87621,30.879439,1,90.723611,30.66693,30.667502,1,92.628425,31.55544,31.580125
2,302,1.96E+19,25.385251,29.488958,70.120158,1,139.151269,14.638696,21.660807,0,0,0,0
2,303,2.02E+20,77.281868,30.607608,31.425101,1,75.775857,29.683806,30.676077,1,95.448004,41.245744,41.413587
2,304,2.27E+19,77.119304,13.945811,14.356883,1,78.693187,14.363905,14.693015,1,74.992047,13.437562,13.971727
2,305,3.74E+19,89.583881,5.217089,5.222553,1,89.568821,5.147633,5.153221,1,88.223891,5.046058,5.058723
2,306,2.71E+20,72.050235,25.539622,26.948285,1,66.261883,22.134343,24.316916,1,67.374103,22.857324,24.892911
2,307,1.44E+19,88.606066,29.680033,29.694808,1,95.387006,32.69336,32.81891,1,85.434075,27.960125,28.067053
2,308,1.06E+19,148.306021,34.921646,66.145059,1,73.596779,14.630447,15.311439,0,0,0,0
2,309,5.63E+19,72.068759,31.390215,33.062551,1,64.841261,25.877047,28.690011,1,78.977727,35.704324,36.417441
2,310,4.87E+19,87.539064,33.694763,33.735166,1,83.986009,31.536141,31.732618,1,98.596263,39.622955,40.043067
2,311,9.00E+18,143.24821,29.283739,48.671165,1,71.425955,12.124076,12.85965,0,0,0,0
2,312,4.74E+19,119.530034,24.114592,27.602247,1,104.533793,20.659207,21.29125,1,126.518415,25.418566,31.480826
2,313,3.73E+19,91.136586,34.900282,34.903755,1,94.563065,36.787887,36.88944,1,101.144722,40.29162,41.02712
2,314,6.20E+20,124.060664,37.16186,44.693723,1,101.601312,29.391022,29.95516,1,137.542865,40.391294,59.570879
2,315,4.64E+19,29.635768,20.383521,41.696031,1,26.949216,18.494232,41.341578,0,0,0,0
2,316,3.67E+19,63.744882,21.069567,23.596378,1,66.576393,22.432047,24.537214,0,0,0,0
2,317,6.20E+19,88.366753,26.427648,26.444854,1,87.823553,26.153762,26.181014,1,98.802491,30.733274,31.069223
2,318,1.89E+20,58.155915,5.150887,6.196495,1,56.12578,4.81567,5.944114,1,56.697027,5.012574,6.138311
2,319,2.25E+19,75.953273,19.217388,19.860799,1,74.843155,18.799769,19.532531,1,81.342854,21.28396,21.560637
2,320,4.22E+20,96.985689,32.497987,32.678261,1,62.760816,18.607503,21.210207,0,0,0,0
2,321,1.06E+20,77.856732,19.999677,20.50858,1,78.015589,20.075256,20.573035,1,78.689931,20.373911,20.825019
2,322,1.16E+20,83.135953,14.931998,15.066107,1,78.422388,13.454834,13.778142,1,79.361384,13.744881,14.025596
2,323,2.49E+19,91.701763,32.853185,32.86234,1,87.435696,30.229975,30.269913,1,138.178426,52.120837,77.940429
2,324,2.23E+20,97.082966,38.995669,39.25798,1,99.282412,40.143124,40.625912,0,0,0,0
2,325,2.17E+20,10.202294,39.115988,225.644021,1,168.923372,2.066857,6.402435,0,0,0,0
2,326,1.18E+20,75.121846,33.173947,34.383076,1,79.076782,35.723852,36.425516,0,0,0,0
2,327,2.94E+20,63.172886,20.527704,23.106373,1,61.769692,19.524784,22.269871,1,65.891479,21.774602,23.946491
2,328,2.41E+20,88.536942,35.156643,35.173785,1,57.371818,16.62803,19.872924,0,0,0,0
2,329,3.98E+20,81.474084,22.886967,23.176616,1,71.613273,18.394313,19.457758,1,84.516197,23.895336,24.02718
2,330,1.41E+20,56.732136,28.292578,33.971208,1,55.684848,27.440994,33.361995,1,65.641429,35.659341,39.23577
2,331,5.00E+19,148.070254,36.576688,68.77424,1,66.892814,13.54752,14.833481,0,0,0,0
2,332,4.29E+20,100.350884,15.146274,15.353471,1,99.579691,15.007117,15.179468,1,102.402128,15.48203,15.799287
2,333,9.37E+19,103.121746,23.994574,24.591626,1,97.794837,22.15624,22.336145,1,103.221413,23.74925,24.349301
2,334,8.64E+20,77.913534,35.741496,36.60393,1,59.555022,22.572524,26.324051,1,79.175048,36.242602,36.945609
2,335,7.04E+19,53.942879,27.923113,34.757406,1,50.997744,25.252978,32.7346,0,0,0,0
2,336,3.39E+20,75.065395,36.977216,38.324054,1,71.722664,34.17422,36.056817,1,73.042364,35.224288,36.887219
2,337,5.37E+19,167.184806,20.897357,93.329894,1,3.768542,0.114003,4.792183,0,0,0,0
2,338,4.63E+19,89.08356,16.294806,16.301321,1,87.977077,15.994617,16.012911,1,88.681719,16.180453,16.19058
2,339,3.18E+20,68.00735,16.172589,17.530695,1,70.97843,17.233686,18.305032,1,67.534125,16.063688,17.473848
2,340,6.35E+18,164.140457,8.034574,28.524683,1,21.994951,0.613907,2.269427,0,0,0,0
2,341,4.64E+19,69.124818,39.177809,42.008517,1,64.32195,34.732578,38.637201,1,62.775489,33.448358,37.720925
2,342,6.72E+19,72.83297,36.920113,38.710924,1,76.874441,40.092717,41.220585,1,69.797136,34.629008,36.981522
2,343,2.88E+19,72.235298,11.831775,12.507055,1,69.391294,11.107601,11.963726,1,75.530637,12.66785,13.149766
2,344,1.94E+19,88.870316,20.395402,20.404297,1,86.060431,19.414079,19.474878,1,90.454165,20.828723,20.828753
2,345,1.69E+19,117.828669,31.093816,35.048614,1,107.330696,27.822076,29.079692,1,175.758439,40.040149,538.498672
2,346,5.68E+18,77.072005,14.240982,14.666245,1,81.134855,15.313068,15.535947,0,0,0,0
2,347,5.45E+20,100.001591,28.629396,29.036521,1,101.92805,29.175615,29.777796,1,101.481001,28.969406,29.520851
2,348,5.86E+20,123.332168,36.178967,43.147757,1,91.551209,24.884993,24.888857,1,137.695374,39.567101,58.527756
2,349,1.84E+20,103.381802,20.014451,20.498156,1,99.231211,18.999234,19.198656,1,104.742276,20.176293,20.780471
2,350,9.42E+20,76.063058,39.578088,40.829047,1,75.829015,39.422636,40.711311,1,170.162453,91.976189,537.16638
2,351,1.11E+20,83.289313,28.082369,28.30151,1,88.113423,30.271654,30.295684,0,0,0,0
2,352,2.93E+20,103.039344,17.365577,17.779905,1,97.715894,15.919547,16.039099,1,102.683194,16.976354,17.357009
2,353,2.34E+20,88.444705,12.443142,12.454765,1,89.335219,12.518344,12.523106,1,84.412689,11.556466,11.632921
2,354,5.87E+20,79.940429,38.358461,39.051034,1,34.411057,18.723272,33.892881,0,0,0,0
2,355,3.75E+19,93.143692,23.333382,23.35813,1,93.247173,23.336767,23.363508,1,95.074941,23.940315,24.017108
2,356,2.62E+20,115.6369,29.459096,32.580526,1,96.948278,23.212413,23.360632,1,108.529241,26.874824,28.277807
2,357,3.87E+19,112.015183,29.985558,32.219896,1,106.77142,28.307668,29.473916,0,0,0,0
2,358,7.67E+19,89.556662,25.42432,25.427416,1,86.490368,24.038597,24.096868,1,87.075497,24.284229,24.326942
2,359,2.98E+19,103.645317,37.370902,38.407416,1,30.79714,4.282638,8.707913,0,0,0,0
2,360,1.94E+20,89.50061,30.383704,30.387263,1,83.063103,26.904488,27.127989,1,85.631923,28.164627,28.262679
2,361,8.85E+19,88.487333,19.193245,19.206263,1,79.132968,15.766595,16.094152,0,0,0,0
2,362,1.52E+18,111.743887,3.864239,4.085375,1,111.751967,3.879159,4.101621,1,110.908236,3.778816,3.973808
2,363,4.83E+20,94.223204,19.075841,19.110557,1,89.73875,17.818328,17.821519,1,92.190297,18.471677,18.477165
2,364,5.68E+19,126.851457,28.033856,34.883951,1,83.236523,15.742986,15.878388,0,0,0,0
2,365,5.52E+20,102.139983,27.644121,28.20783,1,102.021298,27.606445,28.157649,0,0,0,0
2,366,3.89E+20,86.301733,25.670298,25.738019,1,83.632224,24.449573,24.625218,1,85.702372,25.348723,25.436523
2,367,5.09E+19,100.682377,20.062322,20.378294,1,102.36032,20.435261,20.876036,1,100.627677,19.956664,20.26735
2,368,2.63E+20,100.306444,25.630436,25.997594,1,100.034492,25.549129,25.894429,0,0,0,0
2,369,9.80E+20,100.214824,30.484768,30.933851,1,94.911391,28.301501,28.386405,1,101.836476,30.992695,31.61718
2,370,4.04E+19,102.834559,39.428995,40.394222,1,82.739358,28.690319,28.94844,1,100.555933,37.952378,38.568921
2,371,7.32E+20,88.612875,36.940001,36.956597,1,39.192603,8.454813,13.636529,0,0,0,0
2,372,2.29E+19,88.693912,28.318224,28.331034,1,90.65276,29.071328,29.071598,1,90.19641,28.863196,28.863395
2,373,3.39E+19,89.466674,29.366636,29.370842,1,90.584967,29.873723,29.873834,1,92.367162,30.676311,30.694082
2,374,2.99E+20,79.285785,31.660741,32.261265,1,78.293959,31.076381,31.778872,1,95.51102,41.223611,41.396079
2,375,2.54E+19,89.975947,8.742762,8.745136,1,89.182694,8.541164,8.547229,1,89.616646,8.604349,8.608206
2,376,1.75E+20,85.000987,20.269951,20.365869,1,85.732595,20.367158,20.439719,1,85.374463,20.260349,20.343757
2,377,6.05E+19,119.278148,39.82993,45.549457,1,103.359398,33.054164,33.92579,1,141.534244,46.174594,73.974325
2,378,4.29E+19,66.381441,18.727334,20.532535,1,60.822691,15.923944,18.356508,1,66.452149,18.533546,20.309672
2,379,6.72E+19,60.223158,31.754074,36.711566,1,45.998277,19.669338,27.557884,1,60.919184,32.053139,36.799898
2,380,1.43E+19,89.007586,24.881388,24.88939,1,87.613834,24.324124,24.35439,1,90.347796,25.407894,25.407936
2,381,7.60E+19,69.114142,26.390899,28.327621,1,23.833972,3.630163,9.45814,0,0,0,0
2,382,2.31E+19,75.252371,23.423616,24.289432,1,40.28469,7.687284,12.187718,1,74.18411,22.618641,23.581049
2,383,5.41E+19,92.147765,9.663448,9.664809,1,91.837961,9.632245,9.632861,1,95.297971,10.106337,10.133118
2,384,5.93E+18,143.619687,21.089413,35.242661,1,62.180005,7.484077,8.586615,0,0,0,0
2,385,3.04E+20,143.955106,28.120521,47.328958,1,78.069847,14.738575,15.139002,0,0,0,0
2,386,1.37E+19,95.562494,24.63385,24.72902,1,88.02646,21.845461,21.867565,1,98.037398,25.279038,25.498365
2,387,1.22E+20,86.270665,18.378077,18.431351,1,82.453482,16.924486,17.100306,1,84.059615,17.446954,17.563324
2,388,6.25E+20,89.914321,37.925139,37.926008,1,88.931461,37.341873,37.352633,1,95.15751,41.051845,41.201159
2,389,5.18E+19,93.453328,31.873798,31.920195,1,91.909694,31.042696,31.053853,1,88.934953,29.637591,29.64717
2,390,1.30E+20,83.329036,26.805527,27.012404,1,79.530285,24.62768,25.082437,1,160.845868,53.786932,163.3531
2,391,2.65E+19,101.028518,39.734196,40.442618,1,80.684225,28.570032,28.986005,1,101.041765,39.628557,40.336768
2,392,2.96E+19,88.564667,17.014134,17.026807,1,79.263863,14.166264,14.46398,1,84.503362,15.657748,15.753829
2,393,2.04E+20,78.958943,38.759398,39.530536,1,78.158633,38.141035,39.013477,1,78.371087,38.340363,39.186189
2,394,5.12E+19,76.307618,39.248983,40.447277,1,70.851663,34.479762,36.570572,1,73.780382,36.825951,38.412335
2,395,6.29E+19,122.349148,14.790727,17.375749,1,127.596491,15.372316,19.240514,1,122.87786,14.717196,17.38921
2,396,7.07E+19,70.994696,22.84486,24.272624,1,70.502523,22.94233,24.452659,0,0,0,0
2,397,1.92E+19,88.206146,15.123146,15.138171,1,86.454429,14.707589,14.749584,1,93.073258,16.274625,16.288532
2,398,5.30E+20,78.482506,12.089669,12.41229,1,56.048509,8.305924,10.252265,0,0,0,0
2,399,1.05E+19,115.589698,25.086369,27.718842,1,96.572714,19.553951,19.661123,0,0,0,0
2,400,3.30E+20,93.818451,8.24704,8.254463,1,94.01778,8.278916,8.287679,1,93.851729,8.248269,8.2559
2,401,8.18E+20,117.526857,12.919518,14.458777,1,76.974948,6.986296,7.22351,1,116.23208,12.459925,13.786618
2,402,9.69E+19,45.136879,31.885742,45.214525,1,36.13754,21.20851,36.276177,1,124.044095,152.973643,184.461604
2,403,2.07E+20,54.757352,37.677563,46.385737,1,47.840718,29.922627,40.684246,0,0,0,0
2,404,7.19E+20,109.966141,29.544987,31.356471,1,108.711453,29.074847,30.624827,1,105.685602,28.048572,29.073581
2,405,5.04E+19,59.620543,35.422515,41.192496,1,62.544336,38.145233,43.103966,1,68.781139,44.449687,47.769858
2,406,2.72E+20,47.54518,7.146905,9.903913,1,46.016322,6.773133,9.642369,1,49.182443,7.670845,10.34118
2,407,7.80E+18,129.285162,15.262239,19.509598,1,129.607024,15.339047,19.697775,0,0,0,0
2,408,2.98E+19,122.227081,27.984074,32.925404,1,91.009685,18.806489,18.806685,1,117.019121,26.185371,29.269321
2,409,2.69E+20,98.492617,20.104967,20.298457,1,102.427042,21.040006,21.500855,1,98.592568,19.990168,20.187333
2,410,2.47E+20,129.312527,11.494163,14.441561,1,70.87331,7.072693,7.67923,0,0,0,0
2,411,2.35E+20,86.041639,39.242327,39.350583,1,81.364068,36.032318,36.476597,1,88.4678,40.797314,40.817776
2,412,7.11E+20,46.485418,25.668815,35.604352,1,44.72965,23.648564,33.824382,1,49.803209,28.570994,37.590114
2,413,9.77E+19,148.609994,14.781329,28.051457,1,115.874355,11.961819,13.199028,1,151.751317,14.730299,30.750841
2,414,8.25E+20,47.370065,16.449405,22.542521,1,47.616249,16.508681,22.533315,1,43.143473,14.220135,21.009265
2,415,9.13E+19,92.324826,21.627335,21.637935,1,90.850823,21.108412,21.108714,1,91.360457,21.268766,21.270945
2,416,1.62E+20,132.946608,27.085283,36.805092,1,103.182401,20.53925,21.046426,1,137.913118,27.733088,41.142067
2,417,2.19E+19,59.779404,21.293551,24.776813,1,59.087305,20.940338,24.545252,1,59.765855,21.433356,24.942052
2,418,2.52E+19,91.424877,7.237206,7.237234,1,91.284767,7.231934,7.232034,1,92.541526,7.361376,7.362462
2,419,4.46E+19,41.335129,25.938943,39.50272,1,43.285924,27.417224,40.201422,0,0,0,0
2,420,1.19E+19,104.577548,16.14743,16.633308,1,104.312253,16.104951,16.570582,1,103.149958,15.839129,16.219779
2,421,4.29E+19,115.967033,14.680833,16.208288,1,81.530541,9.769844,9.918461,0,0,0,0
2,422,4.86E+19,65.032159,30.206458,33.41451,1,63.148519,28.637987,32.201135,1,57.206948,24.527608,29.307596
2,423,2.07E+20,89.865502,24.939442,24.940795,1,88.915939,24.584662,24.593693,1,91.6026,25.61834,25.623526
2,424,1.09E+20,135.376847,28.825695,40.830985,1,94.017736,18.874493,18.907807,1,148.718042,30.615524,58.626802
2,425,8.79E+20,83.790061,27.594895,27.780375,1,82.783196,27.118366,27.361112,1,92.114331,31.567168,31.581891
2,426,1.65E+19,116.672651,34.81214,38.857343,1,90.558528,24.817098,24.817132,1,118.197131,35.108574,39.728767
2,427,8.00E+20,85.818366,18.030647,18.09475,1,65.249285,11.50218,12.760771,0,0,0,0
2,428,5.88E+18,104.234188,4.909641,5.017591,1,103.621061,4.873471,4.969298,1,102.752502,4.781832,4.860914
2,429,4.42E+20,73.578295,33.846393,35.379675,1,69.419635,30.852003,33.07358,1,84.581235,41.235041,41.450849
2,430,1.33E+20,27.209439,23.697203,52.224575,1,27.364206,23.7956,52.165295,0,0,0,0
2,431,1.11E+19,90.881281,14.917341,14.91737,1,88.484962,14.20389,14.215565,1,87.388715,13.960547,13.985628
2,432,2.55E+19,162.099737,33.221561,107.465337,1,69.521594,11.902222,12.781662,0,0,0,0
2,433,5.39E+20,95.471267,28.55398,28.663834,1,79.614785,21.506108,21.906879,1,98.032248,29.229919,29.488487
2,434,2.90E+19,78.151498,20.248906,20.735748,1,85.539188,22.951528,23.038933,0,0,0,0
2,435,3.87E+19,106.491421,16.205065,16.838221,1,103.118939,15.565357,15.933995,1,112.359752,17.155018,18.462823
2,436,3.02E+20,87.692872,29.587963,29.620702,1,87.538146,29.390623,29.427054,1,89.387959,30.282183,30.286708
2,437,4.55E+19,109.962021,39.521338,41.97532,1,66.193218,17.668616,19.401212,0,0,0,0
2,438,1.12E+20,42.915561,39.858248,59.101301,1,41.007001,37.448678,57.666805,0,0,0,0
2,439,4.08E+20,47.140592,28.388562,38.915167,1,46.863438,27.937689,38.474174,1,44.110448,25.424217,36.734803
2,440,5.89E+20,86.489771,36.054185,36.134892,1,71.375767,26.23626,27.754786,1,86.713767,35.619796,35.690615
2,441,7.59E+20,88.03373,16.909828,16.93162,1,79.505827,14.409813,14.708903,1,85.143543,16.005546,16.089156
2,442,4.60E+19,178.154964,29.698792,916.212817,1,3.415375,0.002699,4.989192,0,0,0,0
2,443,3.24E+19,53.665612,14.929062,18.688025,1,53.617124,14.921323,18.690211,1,51.579045,14.169603,18.253709
2,444,5.48E+20,90.515074,24.239278,24.239284,1,90.11637,24.110038,24.110511,1,93.928141,25.513405,25.560532
2,445,5.70E+19,65.010459,23.889442,26.464198,1,61.1907,21.648824,24.833211,1,77.037948,30.852828,31.712826
2,446,2.91E+20,98.682942,19.073596,19.265168,1,98.597255,19.065236,19.252636,1,105.192162,20.647174,21.341387
2,447,7.22E+20,90.620678,33.887307,33.887706,1,88.964662,32.959707,32.969376,1,102.574101,39.950998,40.888041
2,448,1.33E+19,111.692698,35.353578,37.96879,1,86.315337,24.383424,24.44769,1,108.577635,33.518807,35.294461
2,449,1.71E+20,84.657478,26.326901,26.461228,1,84.130441,26.043563,26.202147,1,95.039257,30.883297,30.98614
2,450,3.58E+20,52.184274,19.008126,24.222238,1,53.797728,19.886124,24.795683,1,51.187718,18.492053,23.898669
2,451,7.55E+20,103.788551,32.559781,33.447969,1,61.873665,14.693961,16.836158,1,98.466674,30.088174,30.373612
2,452,4.60E+20,76.969832,30.678677,31.537277,1,74.905522,29.260291,30.361516,1,92.263621,39.755555,39.779074
2,453,1.40E+20,81.360046,28.841135,29.203261,1,79.161308,27.549272,28.08867,1,83.654344,29.921375,30.128734
2,454,4.39E+19,114.353106,20.99168,22.942306,1,98.638356,17.421072,17.588617,1,120.59283,22.002371,25.429832
2,455,8.15E+19,89.392499,27.128112,27.134424,1,89.992927,27.517078,27.518734,0,0,0,0
2,456,5.05E+20,97.472464,25.248612,25.424462,1,94.284056,24.168656,24.214376,1,94.948714,24.356926,24.422283
2,457,6.97E+20,127.881088,25.647436,32.310811,1,122.613715,24.614767,29.071843,1,121.516944,24.286153,28.344355
2,458,1.50E+20,53.024454,17.673315,22.273974,1,52.061926,16.86234,21.537631,1,47.731423,14.683264,20.025285
2,459,3.20E+19,132.643658,21.280803,28.735495,1,122.812876,19.833966,23.463201,1,135.42172,21.507418,30.427361
2,460,8.32E+20,65.7549,37.581493,41.316766,1,62.723609,34.652833,39.102141,1,121.803326,87.529464,102.856338
2,461,3.58E+19,89.424465,33.795435,33.799744,1,79.639754,28.384181,28.891898,1,101.951908,40.504763,41.360406
2,462,3.61E+20,152.586615,27.93024,59.761894,1,40.323857,5.92244,9.71797,0,0,0,0
2,463,6.85E+20,53.882627,38.065651,47.273813,1,52.034781,35.591049,45.306557,1,62.974191,48.77453,54.859665
2,464,3.85E+19,101.407733,14.149482,14.389036,1,89.031335,11.61569,11.62369,1,101.179919,13.877755,14.101762
2,465,9.97E+18,59.612988,17.298755,20.176155,1,58.868176,16.6419,19.568078,1,60.745071,17.63848,20.33412
2,466,8.52E+20,81.896237,25.157083,25.440237,1,82.378273,25.388069,25.642046,1,81.648436,25.089039,25.388248
2,467,2.11E+20,100.755888,31.091621,31.610253,1,100.793302,31.110287,31.633053,1,174.193274,47.724144,469.740355
2,468,1.93E+19,91.059453,30.995789,30.998031,1,87.552658,29.040256,29.076023,1,104.918049,37.304516,38.552857
2,469,1.99E+19,90.719993,38.567434,38.568482,1,66.765402,23.287771,25.429909,1,127.774761,58.673321,74.075219
2,470,2.84E+19,109.783533,14.141595,14.949741,1,75.088527,8.015273,8.357003,1,106.859848,13.393841,13.929562
2,471,7.49E+20,22.596831,18.327285,48.185692,1,19.863098,14.878827,44.353764,0,0,0,0
2,472,5.22E+20,86.756123,12.920344,12.953979,1,86.481382,12.656422,12.69422,1,85.588823,12.47956,12.533687
2,473,1.06E+19,103.688679,26.250135,26.965846,1,86.304262,19.971261,20.027949,1,110.000598,27.778051,29.483291
2,474,3.31E+20,102.574376,27.797758,28.429979,1,82.994166,20.504654,20.68869,1,108.386129,29.489761,30.999925
2,475,4.84E+19,65.9437,37.855016,41.549934,1,67.535394,39.052959,42.347093,1,75.662121,46.766362,48.323947
2,476,3.95E+19,91.87102,28.285183,28.294434,1,90.776007,27.506584,27.507123,1,124.886128,40.78451,49.580291
2,477,3.54E+20,105.047355,28.758921,29.704992,1,81.859185,20.217319,20.465429,1,108.486925,29.619255,31.137836
2,478,1.50E+18,99.640349,7.732149,7.807745,1,104.972501,8.230566,8.462346,0,0,0,0
2,479,8.39E+20,91.890524,36.564945,36.57878,1,92.612629,36.928698,36.958505,1,170.532594,64.224607,389.250879
2,480,6.23E+20,137.257623,15.930989,23.164493,1,107.185782,12.553873,13.055654,1,141.378743,15.887516,25.099204
2,481,5.95E+19,113.595421,33.369819,36.325096,1,103.411995,29.659222,30.442514,1,116.645347,34.279404,38.249971
2,482,3.31E+19,122.625315,10.503618,12.344475,1,102.676609,8.400998,8.568069,1,119.889412,10.025393,11.449771
2,483,3.32E+20,97.035473,8.482864,8.524549,1,98.056542,8.607,8.666392,1,98.770793,8.659558,8.733006
2,484,7.19E+20,75.941046,32.72085,33.792303,1,52.615356,17.214496,21.848856,1,66.957651,26.259588,28.638964
2,485,7.68E+18,142.270728,13.758702,22.191971,1,109.041168,10.887754,11.441891,0,0,0,0
