Seed, ID, Energy, Psi, Impact, Triggered, Psi, Impact, Cherenkov, Psi, Impact
1,130,1.45E+20,1.557688,31.6712,1,1.547784,31.391014,1,1.841574,39.683692
1,131,4.48E+20,1.092248,12.001243,1,1.11065,12.346943,1,1.098548,12.237536
1,132,1.03E+20,2.166698,13.345535,0,0,0,0,0,0
1,133,6.47E+20,1.05551,26.747473,0,0,0,0,0,0
1,134,8.13E+19,1.539018,15.00816,0,0,0,0,0,0
1,135,4.72E+17,1.22798,34.125031,0,0,0,0,0,0
1,136,9.58E+17,1.030627,39.656033,0,0,0,0,0,0
1,137,3.48E+19,0.844005,32.517983,0,0,0,0,0,0
1,138,3.02E+18,1.224363,31.518055,0,0,0,0,0,0
1,139,2.43E+20,0.758538,17.480737,0,0,0,0,0,0
1,140,1.23E+19,0.280996,26.924477,0,0,0,0,0,0
1,141,3.38E+18,0.918156,37.812847,0,0,0,0,0,0
1,142,1.34E+18,1.731428,7.731073,1,1.710563,7.55787,0,0,0
1,143,2.39E+17,2.367916,36.014151,0,0,0,0,0,0
1,144,8.20E+20,2.038396,13.648686,0,0,0,0,0,0
1,145,1.31E+17,1.485521,26.114815,0,0,0,0,0,0
1,146,1.52E+19,1.337357,20.360676,1,1.389753,21.686149,0,0,0
1,147,1.44E+19,1.395937,29.772789,0,0,0,0,0,0
1,148,9.21E+19,1.980577,14.987373,1,2.155335,16.498105,0,0,0
1,149,2.40E+17,1.794297,33.35534,0,0,0,0,0,0
1,150,1.16E+17,0.898524,32.880211,0,0,0,0,0,0
1,151,4.15E+19,1.390047,33.471423,0,0,0,0,0,0
1,152,1.79E+19,1.34718,28.533439,0,0,0,0,0,0
1,153,1.45E+20,2.148877,15.472252,0,0,0,0,0,0
1,154,5.67E+17,1.854291,35.324326,0,0,0,0,0,0
1,155,4.07E+19,1.999745,21.395951,1,1.989581,21.283202,1,1.887021,19.885116
1,156,1.08E+19,1.710232,11.858471,0,0,0,0,0,0
1,157,1.53E+17,1.177842,6.48501,0,0,0,0,0,0
1,158,9.50E+18,2.153639,7.451816,0,0,0,0,0,0
1,159,1.27E+18,0.643742,11.88215,0,0,0,0,0,0
1,160,6.68E+18,0.699824,35.535763,0,0,0,0,0,0
1,161,1.47E+20,1.514904,10.919307,1,1.513082,10.91482,1,1.514612,10.944207
1,162,7.61E+18,1.406511,39.863719,0,0,0,0,0,0
1,163,2.49E+18,1.666338,32.248476,0,0,0,0,0,0
1,164,1.47E+17,0.991743,14.99171,0,0,0,0,0,0
1,165,3.51E+18,1.424656,5.481602,1,1.476788,5.714387,0,0,0
1,166,1.86E+18,1.578691,30.724774,0,0,0,0,0,0
1,167,3.12E+18,0.356531,35.840348,0,0,0,0,0,0
1,168,1.38E+19,1.560636,18.099606,1,1.58747,18.472442,1,1.55171,17.888104
1,169,3.54E+20,0.85528,32.294917,1,0.812936,29.363136,1,0.822799,30.076539
1,170,1.55E+20,1.189531,10.587962,1,1.229603,11.252305,0,0,0
1,171,1.78E+19,0.661485,6.399665,0,0,0,0,0,0
1,172,4.32E+20,1.945075,12.69231,0,0,0,0,0,0
1,173,6.19E+20,1.784932,26.799453,1,1.643792,23.849248,1,1.893317,28.582186
1,174,1.97E+17,2.382907,24.446418,0,0,0,0,0,0
1,175,2.06E+19,2.186874,23.038532,1,1.584457,15.340479,1,2.263993,23.639503
1,176,1.47E+18,1.905306,13.723794,0,0,0,0,0,0
1,177,1.31E+20,1.590435,35.558798,0,0,0,0,0,0
1,178,4.04E+17,1.725514,29.024516,0,0,0,0,0,0
1,179,4.38E+17,1.512725,28.208478,0,0,0,0,0,0
1,180,1.97E+20,2.162939,11.310226,1,1.793663,9.039078,1,2.163819,11.019899
1,181,3.17E+19,1.714074,31.136069,1,1.616668,28.409719,1,2.532999,47.805557
1,182,8.56E+18,1.393316,13.439704,1,1.317439,12.301376,1,1.470717,14.448796
1,183,3.30E+20,1.586284,30.359522,1,1.589395,30.431789,1,1.612751,31.058431
1,184,9.43E+18,1.334453,22.342859,0,0,0,0,0,0
1,185,3.18E+18,2.43503,38.002834,0,0,0,0,0,0
1,186,3.01E+17,1.479759,5.923127,0,0,0,0,0,0
1,187,1.17E+20,2.253053,30.103571,0,0,0,0,0,0
1,188,4.23E+20,1.572272,3.586618,0,0,0,0,0,0
1,189,5.45E+18,2.060316,23.245035,0,0,0,0,0,0
1,190,8.42E+20,1.609987,34.678171,0,0,0,0,0,0
1,191,2.66E+18,2.147351,29.346132,0,0,0,0,0,0
1,192,4.90E+17,0.584117,28.828718,0,0,0,0,0,0
1,193,1.65E+19,1.017922,38.899347,0,0,0,0,0,0
1,194,4.44E+20,2.087823,33.669813,1,1.85687,29.294442,1,2.140678,34.470792
1,195,5.68E+18,1.532564,21.583878,0,0,0,0,0,0
1,196,5.39E+20,0.626646,28.755205,1,0.626618,28.622812,0,0,0
1,197,5.71E+17,2.108206,28.774739,0,0,0,0,0,0
1,198,5.21E+17,2.387549,19.823002,0,0,0,0,0,0
1,199,8.25E+19,1.294045,23.838814,0,0,0,0,0,0
1,200,1.92E+20,2.572207,13.032811,0,0,0,0,0,0
2,1,1.16E+17,2.385862,32.141657,0,0,0,0,0,0
2,2,3.34E+19,0.970569,37.151027,0,0,0,0,0,0
2,3,8.88E+19,1.186585,10.107051,0,0,0,0,0,0
2,4,2.28E+20,1.530127,4.610247,1,1.565017,4.730107,1,1.516707,4.534657
2,5,1.45E+18,1.532561,34.318938,0,0,0,0,0,0
2,6,1.34E+20,1.480075,28.412943,1,1.487943,28.554263,1,1.518008,29.434099
2,7,1.23E+18,1.357138,3.940658,0,0,0,0,0,0
2,8,1.67E+18,1.441592,13.191137,0,0,0,0,0,0
2,9,4.76E+19,2.119298,15.888075,1,1.900132,13.778302,1,2.068817,15.158636
2,10,8.59E+19,1.569384,21.144103,0,0,0,0,0,0
2,11,1.86E+18,1.553113,20.037566,0,0,0,0,0,0
2,12,2.78E+19,1.41096,18.212376,1,1.31262,16.134398,1,1.394292,17.692942
2,13,1.02E+20,1.545346,28.842691,1,1.489296,27.084497,1,1.578596,29.47461
2,14,2.30E+20,2.189582,21.991503,1,1.866397,18.432076,1,2.319498,22.931504
2,15,2.42E+20,1.62151,27.143539,1,1.627242,27.262763,1,1.764128,30.363779
2,16,4.23E+19,0.849707,30.997882,0,0,0,0,0,0
2,17,8.11E+18,2.307974,22.056603,0,0,0,0,0,0
2,18,2.74E+20,1.947655,6.116558,0,0,0,0,0,0
2,19,4.73E+19,1.627589,6.071585,0,0,0,0,0,0
2,20,5.06E+20,1.30072,9.522678,0,0,0,0,0,0
2,21,2.79E+17,1.569623,33.877956,0,0,0,0,0,0
2,22,3.76E+19,2.006777,24.234748,0,0,0,0,0,0
2,23,4.19E+17,1.571173,31.784344,0,0,0,0,0,0
2,24,3.91E+19,1.350042,33.72698,1,1.314952,32.181214,1,1.491614,39.174271
2,25,2.14E+17,2.165065,21.715221,0,0,0,0,0,0
2,26,2.29E+18,1.531336,3.163051,0,0,0,0,0,0
2,27,7.30E+19,1.953202,25.558079,1,1.394677,15.679285,1,1.986179,25.580302
2,28,3.49E+20,1.394615,28.769881,1,1.334031,26.619839,1,1.414045,29.124609
2,29,7.15E+17,1.849587,4.184277,0,0,0,0,0,0
2,30,2.64E+17,2.742653,13.728256,0,0,0,0,0,0
2,31,4.68E+19,1.163173,32.913201,0,0,0,0,0,0
2,32,9.27E+18,1.446815,34.975046,0,0,0,0,0,0
2,33,4.58E+19,1.205524,12.530858,1,1.205171,12.387171,1,1.127744,11.17868
2,34,2.09E+20,1.401913,3.560026,0,0,0,0,0,0
2,35,9.99E+20,1.543644,29.759441,1,1.441647,26.897145,1,1.619315,31.597261
2,36,1.37E+19,1.446342,14.266576,1,1.31934,12.308851,1,1.455167,14.212168
2,37,2.55E+20,2.393411,13.970178,0,0,0,0,0,0
2,38,1.02E+20,1.592686,32.112348,1,1.602036,32.093976,1,1.470133,28.226706
2,39,3.36E+20,1.715833,17.405198,1,1.650541,16.500032,1,1.777993,18.129421
2,40,1.71E+18,1.576135,3.802723,1,1.545382,3.693394,1,1.581771,3.816079
2,41,7.41E+20,1.059549,32.402375,0,0,0,0,0,0
2,42,8.00E+17,1.495801,39.504763,0,0,0,0,0,0
2,43,4.05E+20,1.4753,29.124148,1,1.460958,28.731096,1,1.56186,31.612093
2,44,3.24E+18,1.281261,9.332786,0,0,0,0,0,0
2,45,2.17E+17,2.039303,29.635812,0,0,0,0,0,0
2,46,1.49E+17,1.778188,20.717522,0,0,0,0,0,0
2,47,5.10E+20,1.190588,32.884863,1,1.224509,34.400876,1,1.192953,33.020229
2,48,1.63E+18,1.579749,23.927752,0,0,0,0,0,0
2,49,9.75E+18,0.607756,35.570048,0,0,0,0,0,0
2,50,7.82E+19,1.057991,35.567322,1,0.977772,31.205462,1,1.082926,36.638325
2,51,8.92E+17,2.181581,25.379368,0,0,0,0,0,0
2,52,4.12E+17,2.235676,39.513875,0,0,0,0,0,0
2,53,5.09E+19,1.477805,36.401533,1,1.210618,26.543825,1,1.910646,50.815199
2,54,1.08E+20,1.618527,21.133585,0,0,0,0,0,0
2,55,2.79E+18,1.527888,8.509863,0,0,0,0,0,0
2,56,4.34E+18,0.304022,36.824031,0,0,0,0,0,0
2,57,9.16E+18,1.797476,24.949209,0,0,0,0,0,0
2,58,2.10E+20,2.486421,23.806914,0,0,0,0,0,0
2,59,4.68E+17,1.529126,27.376175,0,0,0,0,0,0
2,60,3.42E+20,1.659644,7.227437,0,0,0,0,0,0
2,61,7.93E+20,1.577026,29.541655,1,1.564335,29.225865,1,1.650016,31.451883
2,62,8.85E+19,1.32008,13.724657,0,0,0,0,0,0
2,63,1.71E+17,1.57481,25.492906,0,0,0,0,0,0
2,64,4.07E+19,2.402617,28.616045,1,1.764244,19.856872,1,2.352,27.869649
2,65,2.27E+17,1.442263,36.22766,0,0,0,0,0,0
2,66,2.77E+18,2.659532,17.555224,0,0,0,0,0,0
2,67,2.57E+20,2.813953,33.553148,1,2.204185,5.144576,0,0,0
2,68,1.92E+17,1.57985,21.308355,0,0,0,0,0,0
2,69,2.23E+17,1.602411,32.933997,0,0,0,0,0,0
2,70,3.33E+17,2.674134,23.881082,0,0,0,0,0,0
2,71,5.28E+19,2.688642,27.534812,0,0,0,0,0,0
2,72,6.62E+17,1.558145,30.068186,0,0,0,0,0,0
2,73,5.40E+20,1.739817,14.403644,1,0.402473,2.087114,1,2.695563,2.718099
2,74,6.89E+17,1.784514,12.649842,0,0,0,0,0,0
2,75,1.38E+20,2.400567,38.787653,1,1.872788,29.700982,0,0,0
2,76,1.50E+17,2.063181,5.729189,0,0,0,0,0,0
2,77,3.70E+20,2.356015,10.813323,0,0,0,0,0,0
2,78,2.55E+19,1.239725,32.335277,0,0,0,0,0,0
2,79,5.16E+18,1.625463,30.653422,0,0,0,0,0,0
2,80,3.98E+19,0.897024,21.748043,1,0.869545,20.621412,0,0,0
2,81,2.46E+18,1.539102,32.306585,0,0,0,0,0,0
2,82,5.52E+20,1.705542,11.519304,0,0,0,0,0,0
