Seed, ID, Energy, Psi, Impact, Triggered, Psi, Impact, Cherenkov, Psi, Impact
2, 57, 2.31012e+17, 2.768606, 5.877597, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
2, 58, 9.31835e+20, 1.716374, 15.650926, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
2, 59, 2.99928e+20, 2.124299, 6.965463, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
2, 60, 3.77636e+18, 1.849951, 15.852477, 1, 1.736152, 14.459172, 1, 1.966912, 16.829664
2, 61, 1.50084e+20, 0.983264, 3.026715, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
2, 62, 4.0408e+17, 1.004877, 30.224623, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
2, 63, 5.11302e+17, 0.734971, 38.348697, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
2, 64, 3.3738e+18, 0.993315, 9.585676, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
2, 65, 6.69333e+17, 2.143009, 23.971892, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
2, 66, 4.80497e+20, 1.594061, 26.332507, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
2, 67, 7.3783e+20, 2.177638, 10.836198, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
2, 68, 3.56653e+17, 2.073177, 34.976635, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
2, 69, 1.64855e+18, 0.679708, 20.189514, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
2, 70, 1.29612e+17, 1.481421, 24.063710, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
2, 71, 4.27633e+18, 1.711563, 28.672688, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
2, 72, 1.20149e+19, 1.056965, 19.672129, 1, 1.034471, 19.063650, 0, 0.000000, 0.000000
2, 73, 1.60455e+19, 1.208523, 28.992692, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
2, 74, 1.76878e+19, 2.160996, 24.999354, 1, 1.702185, 18.722790, 1, 2.206680, 25.204707
2, 75, 1.56851e+18, 1.535868, 32.750325, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
2, 76, 1.90961e+20, 2.287589, 18.860854, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
2, 77, 4.76613e+18, 2.251215, 36.282398, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
2, 78, 4.81036e+20, 1.506258, 20.205555, 1, 1.487062, 19.855546, 1, 1.575028, 21.529055
2, 79, 1.04462e+18, 0.927703, 36.005308, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
2, 80, 1.30878e+18, 1.616804, 25.881335, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
2, 81, 8.77412e+18, 0.695150, 3.323722, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
2, 82, 1.16126e+20, 1.578565, 12.691749, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
2, 83, 2.43123e+20, 1.582009, 11.447283, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
2, 84, 5.74972e+18, 2.265032, 38.189790, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
2, 85, 1.29294e+17, 1.638604, 38.774046, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
2, 86, 3.1229e+20, 1.549167, 31.213503, 1, 1.527583, 30.430913, 1, 1.515529, 30.096148
2, 87, 5.23228e+17, 1.554191, 34.042053, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
2, 88, 6.38677e+20, 1.966182, 11.462612, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
2, 89, 3.92957e+19, 2.631087, 9.502312, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
2, 90, 1.07397e+20, 0.723955, 29.259030, 1, 0.723227, 29.080784, 0, 0.000000, 0.000000
2, 91, 5.32373e+17, 2.369933, 26.073552, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
2, 92, 5.29432e+18, 2.119815, 22.361713, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
2, 93, 1.88743e+18, 1.801737, 30.801143, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
2, 94, 5.65758e+19, 1.629659, 34.554217, 1, 1.083579, 17.515030, 0, 0.000000, 0.000000
2, 95, 8.83314e+19, 1.237783, 34.525115, 1, 1.292381, 36.752820, 1, 1.212313, 33.336525
2, 96, 6.33514e+18, 1.859625, 31.177152, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
2, 97, 1.54809e+18, 1.641271, 30.659591, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
2, 98, 2.71979e+20, 1.836858, 30.279586, 1, 1.567905, 24.550177, 0, 0.000000, 0.000000
2, 99, 5.70537e+17, 1.270340, 31.901088, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
2, 100, 4.25557e+19, 1.481202, 27.881824, 1, 1.477885, 27.822347, 1, 1.902652, 39.149792
2, 101, 6.10194e+17, 1.486782, 35.302462, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
