Seed, ID, Energy, Psi, Impact, Triggered, Psi, Impact, Cherenkov, Psi, Impact
4, 45, 1.55946e+20, 1.374899, 32.236740, 1, 1.165990, 25.451798, 0, 0.000000, 0.000000
4, 46, 1.6353e+20, 1.597729, 38.937829, 1, 1.326863, 29.386907, 1, 1.918752, 49.941162
4, 47, 9.31406e+20, 1.632104, 38.790656, 1, 0.971699, 22.550892, 0, 0.000000, 0.000000
4, 48, 1.92133e+17, 0.481091, 15.973013, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
4, 49, 8.27713e+19, 1.551916, 6.425583, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
4, 50, 8.199e+19, 1.539732, 24.355979, 1, 1.523597, 24.017179, 1, 1.523660, 24.029038
4, 51, 4.25603e+17, 0.872291, 29.563719, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
4, 52, 2.85366e+20, 1.573228, 23.550716, 1, 1.543413, 22.889986, 1, 1.601311, 24.089092
4, 53, 9.29451e+20, 0.830724, 39.836728, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
4, 54, 3.63244e+18, 2.812733, 29.121858, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
4, 55, 1.32915e+18, 0.616591, 28.630072, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
4, 56, 2.5076e+19, 1.636942, 34.782289, 1, 1.063694, 17.298404, 1, 1.699030, 36.577732
4, 57, 3.8337e+17, 1.021468, 16.538267, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
4, 58, 4.0322e+19, 2.264464, 37.893144, 1, 0.049076, 4.140341, 0, 0.000000, 0.000000
4, 59, 6.18757e+18, 1.109860, 29.640134, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
4, 60, 1.49594e+20, 1.990029, 37.124393, 1, 2.093024, 39.218727, 1, 1.965484, 36.472751
4, 61, 2.67143e+19, 2.068131, 29.894263, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
4, 62, 4.03689e+20, 1.970510, 23.829576, 1, 1.771624, 20.853311, 1, 2.013375, 24.229584
4, 63, 8.67542e+20, 1.574970, 7.191766, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
4, 64, 9.90702e+18, 1.655518, 27.320266, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
4, 65, 2.46468e+19, 1.518225, 25.195302, 1, 1.533943, 25.215268, 1, 1.397135, 21.983124
4, 66, 5.06733e+20, 1.561699, 6.449508, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
4, 67, 9.43214e+19, 1.732893, 35.927833, 1, 1.567802, 31.217437, 1, 1.928420, 41.250993
4, 68, 5.01366e+20, 1.523912, 37.362798, 1, 1.461836, 35.186202, 1, 1.707201, 43.815750
4, 69, 3.66194e+20, 1.153980, 23.647847, 1, 1.136163, 23.041036, 1, 1.158026, 23.817468
4, 70, 1.47021e+19, 1.504126, 29.856728, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
4, 71, 2.31741e+18, 1.562145, 13.543022, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
4, 72, 1.04345e+19, 1.577065, 18.898568, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
4, 73, 8.12402e+19, 1.218897, 9.212874, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
4, 74, 6.75405e+20, 2.828598, 32.388834, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
4, 75, 1.65895e+18, 2.169668, 35.905074, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
4, 76, 8.31737e+20, 1.420803, 19.282305, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
4, 77, 1.01144e+18, 0.772044, 33.420750, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
4, 78, 5.83067e+18, 0.950537, 9.969938, 1, 0.944990, 9.866428, 0, 0.000000, 0.000000
4, 79, 1.17718e+20, 1.454262, 4.800009, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
4, 80, 2.37203e+19, 2.334573, 32.651514, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
4, 81, 3.225e+19, 2.499643, 35.472659, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
4, 82, 4.84665e+19, 1.990930, 33.413167, 1, 1.851881, 30.520531, 1, 2.044431, 34.209758
4, 83, 2.82869e+19, 0.864582, 30.980719, 1, 0.616990, 22.087004, 0, 0.000000, 0.000000
4, 84, 5.33491e+20, 1.597401, 25.300539, 1, 1.566980, 24.545654, 1, 1.642853, 26.193369
4, 85, 6.29682e+18, 2.093528, 37.097219, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
4, 86, 1.03829e+20, 1.565317, 25.383819, 1, 1.552203, 25.098025, 1, 1.629281, 26.824901
4, 87, 2.4032e+17, 1.286041, 36.737413, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
4, 88, 1.61375e+17, 1.241987, 9.973902, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
4, 89, 3.32051e+20, 2.464303, 31.025183, 1, 1.056813, 9.386509, 0, 0.000000, 0.000000
4, 90, 2.65807e+18, 1.648635, 23.856863, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
4, 91, 2.00473e+20, 1.333671, 36.359527, 1, 1.273956, 33.414498, 1, 1.222695, 31.370887
4, 92, 4.57214e+20, 1.379379, 28.899997, 1, 1.213820, 23.151385, 1, 1.309408, 26.229937
4, 93, 1.10967e+20, 1.574955, 34.805027, 1, 1.554047, 33.947353, 1, 1.490193, 31.937587
4, 94, 1.30864e+17, 0.932930, 27.418637, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
4, 95, 3.11015e+19, 1.614218, 12.689567, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
4, 96, 1.5523e+18, 0.807644, 37.153978, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
4, 97, 4.25322e+17, 1.847481, 18.564319, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
4, 98, 4.90105e+17, 1.420555, 28.037011, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
4, 99, 1.25403e+17, 1.462176, 5.071715, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
4, 100, 1.7498e+19, 0.497182, 3.266637, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
4, 101, 2.2684e+18, 1.752008, 16.229920, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
4, 102, 1.0961e+20, 2.314432, 17.168260, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
4, 103, 5.79297e+17, 1.906970, 26.950626, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
4, 104, 8.53896e+20, 1.773350, 28.180862, 1, 1.700195, 26.453862, 1, 1.752458, 27.514152
4, 105, 6.87289e+18, 1.581152, 17.491544, 1, 1.594063, 17.510693, 1, 1.569084, 17.122914
4, 106, 3.99841e+20, 1.413287, 33.270149, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
4, 107, 1.57837e+17, 1.993011, 37.993026, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
4, 108, 4.27132e+20, 1.429292, 6.641094, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
4, 109, 3.34882e+18, 1.496633, 34.071145, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
4, 110, 3.69414e+18, 1.587291, 14.253121, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
4, 111, 1.91038e+19, 1.584160, 22.868575, 1, 1.639611, 23.899945, 1, 1.515684, 21.395278
4, 112, 1.79146e+20, 1.330857, 32.061180, 1, 1.410626, 34.835143, 0, 0.000000, 0.000000
4, 113, 2.57053e+20, 2.189613, 37.104260, 1, 1.621341, 25.678074, 1, 2.472298, 41.051886
4, 114, 1.13479e+18, 1.535067, 25.368896, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
4, 115, 2.58187e+20, 2.667070, 19.173266, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
4, 116, 1.7619e+20, 2.371115, 16.811953, 1, 2.319863, 16.359261, 0, 0.000000, 0.000000
4, 117, 5.08948e+19, 1.799615, 35.461855, 1, 1.519013, 27.729833, 1, 2.603259, 51.190846
4, 118, 2.1796e+19, 1.429886, 31.101810, 1, 1.138291, 21.261022, 1, 1.690881, 39.352534
4, 119, 3.72979e+18, 1.037142, 39.918425, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
4, 120, 1.59257e+18, 1.517258, 35.806398, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
4, 121, 1.46256e+20, 0.648119, 37.171294, 1, 0.673263, 38.890592, 0, 0.000000, 0.000000
4, 122, 8.02384e+20, 0.317343, 14.895619, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
4, 123, 1.6599e+17, 1.712472, 26.149396, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
4, 124, 8.69357e+20, 2.187225, 29.661041, 1, 2.103000, 28.447518, 1, 2.361330, 31.571429
4, 125, 1.37392e+19, 1.618766, 26.870317, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
4, 126, 6.6674e+18, 1.621034, 30.306950, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
4, 127, 4.06818e+18, 1.831910, 9.995528, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
4, 128, 5.76299e+19, 2.011922, 28.487080, 1, 2.001183, 28.261035, 1, 1.849223, 25.707826
4, 129, 7.61549e+18, 2.456072, 38.695796, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
4, 130, 1.90682e+19, 0.874242, 22.621638, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
4, 131, 1.67835e+18, 0.875063, 22.186911, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
4, 132, 8.46152e+18, 0.828019, 32.517226, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
4, 133, 2.75429e+17, 2.081500, 37.668625, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
4, 134, 1.56481e+19, 1.129718, 30.358659, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
4, 135, 3.07723e+18, 0.559833, 39.119099, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
4, 136, 7.51452e+20, 1.098056, 11.008497, 1, 1.136808, 11.600101, 0, 0.000000, 0.000000
4, 137, 1.51882e+17, 1.305491, 37.493394, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
4, 138, 5.36741e+20, 0.635684, 18.398037, 1, 0.635921, 18.428695, 1, 0.652020, 19.319810
4, 139, 1.56602e+20, 2.034215, 26.814078, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
4, 140, 2.38801e+19, 1.651925, 30.481573, 1, 1.281999, 20.658581, 1, 2.532020, 49.186587
4, 141, 2.12986e+20, 2.188076, 36.285629, 1, 2.031902, 33.523440, 1, 3.138337, 41.964441
4, 142, 6.9476e+17, 2.011054, 27.387251, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
4, 143, 2.7722e+17, 2.019127, 27.964464, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
4, 144, 1.8164e+20, 1.691958, 7.652158, 1, 1.652336, 7.408241, 1, 1.693092, 7.628727
4, 145, 4.40487e+20, 1.680831, 9.237966, 1, 1.712326, 9.331216, 0, 0.000000, 0.000000
4, 146, 1.71421e+18, 1.231072, 4.863524, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
4, 147, 6.18494e+19, 1.487434, 18.874702, 1, 1.475836, 18.669055, 1, 1.496227, 19.053029
4, 148, 5.11677e+17, 1.379406, 23.626696, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
4, 149, 8.50093e+17, 1.592715, 34.070214, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
4, 150, 1.21948e+18, 0.921730, 23.367251, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
4, 151, 5.79097e+17, 1.457740, 30.673059, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
4, 152, 3.34078e+18, 0.747252, 26.121026, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
4, 153, 5.45517e+17, 1.418666, 36.140178, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
4, 154, 6.98503e+19, 1.740707, 34.276697, 1, 1.709803, 33.271968, 1, 1.783949, 35.192025
4, 155, 1.12443e+20, 2.727287, 25.176475, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
4, 156, 1.85057e+19, 2.076741, 24.643596, 1, 1.682523, 19.028483, 1, 2.132266, 25.200728
4, 157, 9.06791e+17, 1.688573, 3.061241, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
4, 158, 1.00025e+19, 0.816962, 31.979145, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
4, 159, 8.12378e+17, 1.401362, 14.425579, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
4, 160, 8.1159e+20, 1.841753, 21.583174, 1, 0.023359, 0.853465, 0, 0.000000, 0.000000
4, 161, 3.36561e+17, 0.574825, 5.481573, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
4, 162, 1.01225e+19, 1.509924, 33.918863, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
4, 163, 2.05179e+19, 0.360471, 7.783308, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
4, 164, 8.39332e+18, 1.736908, 28.973294, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
4, 165, 1.14425e+20, 1.030424, 14.047604, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
4, 166, 8.32985e+20, 1.456634, 19.294610, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
4, 167, 5.71941e+17, 0.087964, 10.197952, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
4, 168, 2.99581e+20, 1.634823, 29.003100, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
4, 169, 4.46881e+17, 1.505262, 36.481579, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
4, 170, 5.40294e+20, 2.007880, 12.503076, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
4, 171, 5.27389e+19, 1.733825, 28.112141, 1, 1.157553, 16.174996, 0, 0.000000, 0.000000
4, 172, 1.50685e+17, 2.280547, 17.918885, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
4, 173, 3.62322e+17, 1.652922, 18.954755, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
4, 174, 2.37533e+18, 1.695582, 13.016513, 1, 0.865687, 4.783134, 0, 0.000000, 0.000000
4, 175, 8.45656e+20, 1.656724, 38.103575, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
4, 176, 9.77353e+20, 1.605483, 18.523884, 1, 1.453509, 15.869543, 1, 1.632277, 18.776095
4, 177, 1.76437e+20, 1.402855, 24.925943, 1, 1.461843, 26.415982, 0, 0.000000, 0.000000
4, 178, 9.39847e+20, 2.021836, 27.408947, 1, 2.022564, 27.435840, 1, 2.086827, 28.254935
4, 179, 3.17764e+20, 1.531320, 26.876896, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
4, 180, 1.30308e+17, 1.521339, 34.838758, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
4, 181, 1.6247e+20, 0.788816, 15.032006, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
4, 182, 1.69905e+20, 1.956761, 32.011459, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
4, 183, 7.25965e+19, 1.352196, 34.323913, 1, 1.301252, 32.146370, 1, 1.565323, 42.492192
4, 184, 1.18524e+20, 2.625096, 17.590716, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
4, 185, 9.54657e+17, 2.228630, 9.660889, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
4, 186, 4.01372e+18, 1.504961, 36.965716, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
4, 187, 1.75732e+20, 1.974479, 26.068940, 1, 2.812827, 0.965744, 0, 0.000000, 0.000000
4, 188, 1.97336e+19, 2.078969, 35.999774, 1, 0.876061, 9.919159, 0, 0.000000, 0.000000
4, 189, 3.07456e+17, 0.594166, 12.064852, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
4, 190, 9.26898e+18, 0.941681, 32.355551, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
4, 191, 1.35684e+19, 1.630024, 36.539308, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
4, 192, 3.86961e+19, 1.128348, 35.663259, 1, 1.175238, 38.069079, 0, 0.000000, 0.000000
4, 193, 4.7235e+20, 1.122843, 16.674470, 1, 1.048217, 14.644565, 1, 1.055482, 14.925227
4, 194, 4.92089e+20, 1.772400, 33.412614, 1, 1.620658, 29.591035, 1, 1.903867, 36.343978
4, 195, 2.25716e+20, 1.825643, 39.825887, 1, 1.537836, 31.025393, 1, 2.718706, 57.452736
4, 196, 1.37406e+19, 1.470657, 39.412289, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
4, 197, 4.01002e+17, 2.421531, 37.584076, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
4, 198, 9.20431e+20, 1.983683, 19.230814, 1, 1.328283, 10.608228, 1, 1.925986, 18.164929
4, 199, 2.19628e+17, 1.220542, 15.178679, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
4, 200, 6.41833e+20, 1.217951, 37.542707, 1, 1.142980, 33.440303, 1, 2.829927, 99.440109
4, 201, 1.58486e+19, 2.167448, 17.458145, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
4, 202, 2.41763e+19, 1.387848, 36.421788, 1, 0.915486, 17.559241, 0, 0.000000, 0.000000
4, 203, 1.84161e+20, 2.609342, 5.559066, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
4, 204, 1.03837e+20, 2.086566, 4.546006, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
4, 205, 4.12833e+17, 1.640536, 18.307357, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
4, 206, 4.86724e+20, 1.600383, 34.022237, 1, 1.517725, 31.141882, 1, 1.493269, 30.421041
4, 207, 9.87636e+18, 2.731916, 29.883240, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
4, 208, 8.40455e+19, 1.802351, 14.506160, 1, 1.721249, 13.578444, 1, 1.797747, 14.322312
4, 209, 1.83982e+19, 2.824424, 35.640957, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
4, 210, 3.77941e+19, 1.834705, 22.255564, 1, 1.699377, 20.100720, 1, 1.905357, 23.110384
4, 211, 7.50773e+20, 1.486482, 13.781125, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
4, 212, 2.51529e+20, 1.693903, 29.132966, 1, 1.596628, 26.532560, 1, 1.620745, 27.097065
4, 213, 3.66287e+19, 1.698310, 25.415545, 1, 1.644953, 24.248332, 1, 1.845521, 28.176066
4, 214, 1.72036e+19, 1.548300, 21.296248, 1, 1.619651, 22.478812, 1, 1.450380, 19.223315
4, 215, 3.60752e+20, 1.617004, 8.271182, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
4, 216, 9.1231e+19, 2.604034, 9.909278, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
4, 217, 4.80661e+17, 1.788086, 20.924568, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
4, 218, 8.87911e+20, 1.803195, 14.017431, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
4, 219, 8.10616e+17, 2.577545, 7.595696, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
4, 220, 1.42734e+20, 1.438271, 36.531732, 1, 1.366965, 33.622998, 1, 1.417506, 35.584685
4, 221, 3.94882e+19, 1.754790, 22.523207, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
4, 222, 2.59093e+17, 2.645016, 24.323401, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
4, 223, 6.69971e+19, 1.224679, 25.300328, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
4, 224, 2.8748e+17, 1.578767, 12.718009, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
4, 225, 9.16411e+19, 2.270082, 29.265957, 1, 2.109139, 26.981061, 1, 2.612129, 32.090863
4, 226, 6.37978e+19, 1.409440, 14.990581, 1, 1.311538, 13.298281, 1, 1.375526, 14.344099
4, 227, 6.74211e+19, 0.743918, 38.952270, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
4, 228, 1.57914e+18, 1.594429, 26.982042, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
4, 229, 3.88137e+20, 1.450259, 34.236118, 1, 1.421112, 33.687850, 0, 0.000000, 0.000000
4, 230, 6.18619e+20, 2.065816, 28.256223, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
4, 231, 1.07283e+18, 1.194292, 30.011852, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
4, 232, 7.60979e+17, 2.121115, 30.595021, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
4, 233, 1.0381e+17, 2.288177, 19.036025, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
4, 234, 3.6234e+20, 1.061335, 23.497579, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
4, 235, 1.67854e+17, 1.970692, 28.978659, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
4, 236, 1.11507e+18, 1.967329, 33.931087, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
4, 237, 3.59931e+17, 0.397657, 33.078433, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
4, 238, 2.4088e+18, 1.379573, 25.074416, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
4, 239, 6.85999e+17, 1.614391, 19.570361, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
4, 240, 3.81921e+19, 1.362097, 36.351899, 1, 1.186873, 28.874579, 1, 1.499354, 41.680641
4, 241, 1.82929e+20, 0.906519, 13.675969, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
4, 242, 1.62182e+20, 1.838741, 37.016958, 1, 1.775532, 35.407938, 1, 1.952881, 39.428641
4, 243, 4.63197e+19, 0.753538, 39.128024, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
4, 244, 9.00788e+17, 0.799767, 5.367812, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
4, 245, 8.23377e+19, 1.638715, 21.478465, 1, 1.600355, 20.566582, 1, 1.550969, 19.675748
4, 246, 7.2436e+17, 1.774399, 8.662244, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
4, 247, 8.61214e+18, 1.529929, 9.720590, 1, 1.529146, 9.608898, 1, 1.497661, 9.339913
4, 248, 1.3804e+18, 1.544851, 25.752650, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
